Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
  159.7  13954  -62.6  -64.2     81   0.04     65   18.7  355.6  355.8  355.6
  159.0  13980  -62.8  -65.0     75   0.04     67   18.9  355.7  355.8  355.7
  155.3  14125  -63.4  -74.4     21   0.01     75   18.2  357.2  357.2  357.2
  150.0  14337  -64.9  -74.5     25   0.01     83   16.9  358.1  358.1  358.1
  149.4  14363  -65.1  -74.7     25   0.01     83   17.0  358.2  358.2  358.2
  138.9  14803  -68.2  -75.5     35   0.01     89   18.6  360.2  360.3  360.2
  131.4  15135  -70.9  -76.8     41   0.01     80   16.3  361.1  361.2  361.1
  125.4  15408  -73.5  -78.3     48   0.01     87   16.3  361.4  361.4  361.4
  122.5  15547  -72.7  -80.3     31   0.01     93   14.1  365.1  365.1  365.1
  119.4  15695  -72.5  -81.1     26   0.00     75   15.8  368.3  368.3  368.3
  119.1  15712  -72.3  -81.1     26   0.00     76   15.8  368.9  369.0  368.9
  109.0  16227  -75.6  -82.6     33   0.00     96   19.2  372.1  372.1  372.1
  108.1  16274  -75.9  -83.1     32   0.00     99   18.8  372.4  372.5  372.4
  104.5  16474  -74.3  -82.2     28   0.00    100   14.4  379.2  379.2  379.2
  100.0  16730                                                               
  100.0  16730                                                               
