Latitude: 22.316 Longitude: 114.18
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     65                                                               
  999.9     66   28.8   26.0     85  21.69    222    0.3  302.0  366.5  305.9
  925.0    756   23.7   22.9     95  19.35    242    4.8  303.5  361.4  307.0
  899.9    997   22.3   21.2     94  17.94    238    4.0  304.5  358.3  307.8
  850.0   1494   20.2   17.6     85  15.02    252    4.7  307.3  352.9  310.1
  731.2   2781   13.1    8.7     75   9.70    249    5.0  313.0  343.3  314.8
  718.9   2923   12.5    7.4     71   9.06    255    4.9  313.9  342.3  315.6
  700.0   3147   11.0    8.9     86  10.26    249    4.6  314.7  346.9  316.6
  691.7   3247   10.3    9.2     93  10.65    256    4.7  314.9  348.4  316.9
  680.2   3387   10.1    5.1     71   8.15    260    4.3  316.2  342.1  317.8
  664.6   3579    8.8    7.6     92   9.93    269    6.6  316.9  348.3  318.8
  662.1   3610    8.9    6.3     83   9.07    269    6.7  317.3  346.2  319.1
  653.1   3724    8.7    4.9     77   8.33    281    6.9  318.3  345.0  319.9
  646.3   3810    8.0    4.9     81   8.45    289    7.3  318.5  345.6  320.1
  622.2   4124    6.2    3.4     82   7.89    272    7.1  319.9  345.3  321.4
  606.6   4331    4.4    3.4     93   8.10    293    6.2  320.2  346.3  321.7
  604.4   4362    4.2    3.9     98   8.40    294    6.0  320.3  347.4  321.9
  504.7   5813   -2.6   -4.4     88   5.51    292    8.5  328.9  347.6  330.0
  500.0   5888   -2.4   -3.7     91   5.84    295    8.6  330.1  349.9  331.2
  492.5   6007   -2.8   -4.5     88   5.57    290    8.2  330.9  349.9  332.0
  483.0   6162   -3.3   -5.0     88   5.47    311    6.3  332.2  350.9  333.3
  481.6   6185   -3.4   -4.9     89   5.53    310    6.4  332.4  351.3  333.5
  460.7   6536   -6.1   -7.4     90   4.76    280    8.2  333.3  349.8  334.2
  438.0   6929   -8.4   -9.5     92   4.26    276    9.8  335.1  350.0  336.0
  435.6   6972   -8.7   -9.6     93   4.25    278    9.6  335.4  350.3  336.2
  426.4   7138   -9.4  -10.7     90   3.97    285   10.3  336.5  350.5  337.3
  416.6   7316  -10.3  -12.0     88   3.67    296    9.1  337.5  350.6  338.3
  400.0   7629  -12.2  -13.9     87   3.27    290    6.3  339.1  350.8  339.7
  395.0   7726  -12.6  -14.6     85   3.13    284    6.4  339.7  351.0  340.4
  377.6   8069  -14.6  -17.3     79   2.61    295    5.2  341.5  351.1  342.1
  353.3   8569  -17.9  -20.9     77   2.06    275    5.1  343.6  351.3  344.1
  323.4   9225  -22.6  -27.3     66   1.27    236    1.6  345.8  350.7  346.1
  318.8   9330  -23.5  -27.1     72   1.31    309    0.3  346.1  351.1  346.3
  300.0   9772  -26.5  -28.6     82   1.21    331    3.4  347.9  352.6  348.1
  297.7   9828  -27.0  -28.8     84   1.19    337    4.1  348.0  352.7  348.3
  291.2   9986  -27.4  -33.8     55   0.76    360    5.4  349.6  352.7  349.8
  287.5  10077  -28.2  -33.5     60   0.79      9    5.4  349.8  352.9  349.9
  276.3  10360  -30.8  -35.0     67   0.71     10    6.7  349.9  352.8  350.1
  257.7  10852  -34.7  -40.3     56   0.44    353    6.9  351.3  353.1  351.4
  251.2  11029  -36.2  -41.6     57   0.40    359    6.7  351.6  353.2  351.7
  250.0  11063  -36.4  -43.6     48   0.32    360    6.7  351.8  353.1  351.8
  246.3  11166  -37.1  -47.6     33   0.21      3    6.9  352.3  353.2  352.3
  231.1  11601  -41.2  -46.2     58   0.26      4    8.1  352.4  353.6  352.5
  221.7  11882  -43.7  -50.3     48   0.17     11    8.4  352.9  353.6  352.9
  200.0  12566  -49.8  -55.1     53   0.11     15    6.3  353.8  354.3  353.8
  199.5  12581  -49.9  -55.4     52   0.10     15    6.3  353.9  354.3  353.9
  197.5  12649  -50.5  -55.5     55   0.10     11    5.9  353.9  354.3  353.9
  190.7  12874  -52.4  -56.7     60   0.09      5    3.7  354.3  354.8  354.4
  187.1  12997  -53.3  -61.6     36   0.05    353    2.5  354.9  355.1  354.9
  168.2  13675  -59.3  -64.3     52   0.04    359    4.2  355.9  356.1  355.9
  151.6  14319  -63.5  -75.8     17   0.01    329    2.7  359.3  359.4  359.3
  150.0  14383  -64.1  -75.7     19   0.01    328    3.1  359.5  359.6  359.5
  124.7  15488  -72.7  -77.8     46   0.01    150    1.5  363.3  363.3  363.3
  121.6  15635  -74.0  -78.8     48   0.01    204    2.1  363.5  363.5  363.5
  115.6  15929  -76.5  -82.1     41   0.00    227    5.0  364.3  364.3  364.3
  113.1  16056  -77.1  -82.8     40   0.00    245    5.1  365.4  365.4  365.4
  110.1  16209  -77.6  -83.2     41   0.00    314    3.2  367.3  367.3  367.3
  108.2  16307  -77.3  -83.0     40   0.00      1    5.1  369.7  369.7  369.7
  105.2  16473  -77.3  -82.6     43   0.00     28    8.2  372.6  372.6  372.6
  101.0  16706  -78.2  -82.5     50   0.00     28    6.8  375.3  375.3  375.3
  100.1  16755  -78.4  -82.8     49   0.00     32    7.2  375.8  375.8  375.8
