Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     45                                                               
  997.7     66   26.2   25.4     95  20.85    277    2.6  299.5  360.8  303.3
  957.4    429   23.3   23.3    100  19.16    271    5.4  300.2  356.6  303.6
  944.6    547   23.9   22.3     91  18.21    264    7.6  301.9  355.9  305.2
  925.0    732   23.5   21.4     88  17.63    259    6.9  303.3  355.9  306.5
  921.7    763   23.3   21.2     88  17.50    258    6.7  303.5  355.7  306.6
  897.5    996   22.3   20.4     89  17.00    247    9.2  304.7  355.7  307.8
  850.0   1469   20.0   17.3     84  14.75    225    5.1  307.1  351.8  309.8
  838.2   1590   19.5   16.5     83  14.19    212    5.2  307.8  350.9  310.4
  830.6   1669   19.2   16.1     82  14.04    228    5.0  308.3  351.0  310.9
  819.6   1783   18.8   15.2     80  13.38    210    4.7  309.0  349.9  311.5
  789.1   2109   16.6   14.2     86  13.00    181    5.1  310.1  350.0  312.5
  769.2   2327   16.0   12.7     81  12.10    233    5.9  311.7  349.1  313.9
  745.5   2593   14.9   11.6     81  11.63    272    1.4  313.3  349.6  315.5
  740.8   2647   14.6   11.3     81  11.44    222    1.1  313.5  349.2  315.7
  711.2   2991   12.2   10.2     88  11.09    228    5.1  314.6  349.3  316.7
  706.3   3049   11.7   10.3     91  11.19    241    5.3  314.6  349.7  316.7
  700.0   3124   11.3    9.9     91  11.04    239    5.2  315.0  349.7  317.1
  650.4   3737    8.3    6.6     89   9.43    182    5.6  318.3  348.4  320.1
  638.5   3890    7.8    6.3     90   9.44    213    5.0  319.3  349.6  321.2
  624.7   4070    6.5    5.5     93   9.09    212    7.4  319.9  349.1  321.7
  570.9   4805    2.6    1.5     92   7.49    332    5.7  323.7  348.3  325.1
  565.4   4884    2.2    1.1     92   7.35      2    5.1  324.0  348.2  325.5
  558.9   4978    1.5    0.9     96   7.37      1    3.7  324.3  348.6  325.8
  552.8   5066    1.4    0.6     95   7.28    337    5.1  325.2  349.2  326.6
  549.8   5110    1.1    0.5     96   7.25    351    5.0  325.3  349.3  326.8
  512.6   5672   -1.5   -2.7     92   6.14    322    5.0  328.8  349.5  330.0
  501.1   5853   -2.6   -3.3     95   5.99    338    5.2  329.6  349.8  330.8
  500.0   5870   -2.8   -3.4     96   5.99    341    4.2  329.6  349.9  330.8
  486.1   6094   -3.5   -3.5    100   6.08    306    5.8  331.4  352.0  332.6
  475.1   6274   -4.2   -4.2    100   5.94    310    4.7  332.7  353.0  333.9
  400.0   7614  -11.3  -12.5     91   3.69     31    4.6  340.2  353.4  340.9
  394.4   7722  -11.9  -13.6     87   3.41     42    7.2  340.8  353.1  341.5
  391.1   7787  -12.2  -13.5     90   3.47     39    6.6  341.2  353.8  342.0
  378.0   8046  -13.8  -14.7     92   3.24     46    5.0  342.5  354.3  343.2
  360.2   8412  -16.2  -18.0     85   2.58     87    5.4  344.0  353.6  344.6
  349.8   8631  -17.5  -19.3     85   2.38     93    5.1  345.2  354.0  345.7
  334.9   8957  -19.5  -21.3     85   2.09     91    1.2  346.7  354.6  347.2
  331.8   9026  -19.9  -21.9     84   2.01     55    2.1  347.1  354.7  347.5
  327.6   9119  -20.5  -21.2     95   2.17     59    2.1  347.5  355.7  347.9
  301.1   9739  -24.9  -26.6     86   1.45    271    5.1  349.8  355.4  350.1
  300.0   9766  -25.2  -26.4     89   1.48    272    5.3  349.8  355.5  350.1
  297.3   9830  -25.6  -27.1     87   1.41    284    5.1  350.1  355.6  350.4
  274.3  10410  -29.6  -32.1     79   0.95    301    3.7  352.5  356.3  352.7
  250.0  11065  -34.7  -36.7     83   0.66    303    5.4  354.3  357.0  354.4
  239.1  11375  -37.3  -39.4     81   0.53    314    5.6  355.0  357.2  355.1
  208.3  12310  -45.2  -49.0     66   0.21    298    6.9  356.9  357.8  356.9
  200.0  12581  -47.5  -51.6     63   0.16    318    7.9  357.4  358.1  357.4
  195.4  12735  -48.8  -52.7     64   0.15    320    8.7  357.7  358.3  357.7
  188.7  12963  -50.8  -54.8     62   0.12    304    7.8  358.0  358.6  358.1
  181.3  13221  -53.2  -56.8     65   0.10    317    6.0  358.2  358.7  358.2
  166.8  13752  -57.7  -62.0     58   0.05    330    5.1  359.3  359.6  359.3
  160.9  13977  -59.9  -64.0     59   0.04    307    5.0  359.5  359.7  359.5
  159.4  14038  -60.2  -64.4     58   0.04    302    4.7  359.8  360.0  359.8
  152.3  14318  -63.0  -66.8     60   0.03    311    4.5  359.8  360.0  359.8
  150.0  14413  -63.7  -67.5     60   0.03    317    4.8  360.1  360.3  360.1
  142.2  14739  -66.6  -70.3     60   0.02    327    5.2  360.6  360.7  360.6
  130.4  15256  -71.2  -75.6     52   0.01    317    4.8  361.4  361.4  361.4
  114.1  16035  -77.9  -82.3     49   0.00    317   11.7  363.1  363.1  363.1
  113.8  16047  -78.0  -82.4     49   0.00    317   11.7  363.1  363.1  363.1
  111.0  16191  -79.1  -83.3     50   0.00    327   11.1  363.7  363.7  363.7
  109.5  16267  -79.8  -84.1     50   0.00    342   10.5  363.7  363.7  363.7
