Latitude: 22.311 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
  191.6  12818  -51.9  -56.4     58   0.10     77   21.2  354.7  355.2  354.7
  168.7  13628  -59.4  -64.7     50   0.04     82   25.4  355.4  355.6  355.5
  167.8  13661  -59.5  -65.0     49   0.04     83   25.3  355.7  355.9  355.7
  158.5  14016  -61.1  -81.6      5   0.00     89   19.2  358.8  358.9  358.8
  150.0  14358  -62.7  -79.5      9   0.00     95   15.7  361.8  361.9  361.8
  140.7  14749  -65.7  -77.9     17   0.01     94   12.0  363.3  363.4  363.3
  119.5  15725  -72.3  -82.9     19   0.00    103   14.8  368.6  368.6  368.6
  113.7  16014  -74.8  -83.4     25   0.00    106   21.7  369.1  369.2  369.1
  109.7  16224  -74.3  -82.7     26   0.00    102   25.9  373.9  373.9  373.9
  100.1  16755  -75.9  -85.3     22   0.00     90   18.7  380.6  380.6  380.6
  100.0  16760  -76.0  -85.3     22   0.00     89   18.6  380.7  380.7  380.7
  100.0  16760  -76.0  -85.3     22   0.00     89   18.6  380.7  380.7  380.7
   89.6  17392  -78.0  -86.6     24   0.00     65   26.7  388.7  388.7  388.7
   88.0  17490  -78.7  -87.2     24   0.00     70   29.3  389.5  389.5  389.5
   86.8  17568  -77.7  -86.9     22   0.00     76   30.3  392.9  392.9  392.9
   83.0  17827  -74.7  -87.2     13   0.00     76   26.4  404.2  404.2  404.2
   75.0  18415  -74.3  -88.7     10   0.00     84   25.1  416.7  416.7  416.7
   70.0  18824  -69.9  -89.6      4   0.00     94   23.8  434.5  434.5  434.5
   68.5  18955  -68.3  -89.1      4   0.00     98   21.9  440.6  440.6  440.6
   68.4  18965  -68.3  -89.1      4   0.00     98   21.8  440.9  440.9  440.9
   63.0  19459  -68.6  -89.8      3   0.00     92   19.7  450.6  450.6  450.6
   61.6  19589  -68.0  -90.5      3   0.00     79   18.5  455.0  455.0  455.0
   61.2  19625  -67.0  -90.0      3   0.00     74   18.8  457.9  457.9  457.9
   61.0  19653  -67.0  -90.1      3   0.00     72   19.2  458.4  458.4  458.4
   59.1  19838  -67.5  -89.8      3   0.00     63   23.0  461.5  461.5  461.5
   53.9  20390  -69.8  -90.4      4   0.00     88   20.5  468.3  468.3  468.3
   53.1  20483  -70.2  -90.8      4   0.00     85   20.2  469.4  469.5  469.4
   50.0  20838  -68.6  -90.8      3   0.00     83   27.0  481.5  481.5  481.5
   47.0  21215  -67.4  -90.9      2   0.00     91   24.0  492.9  492.9  492.9
   45.2  21449  -64.9  -90.3      2   0.00     89   28.6  504.4  504.4  504.4
   42.7  21790  -60.9  -89.2      1   0.00     95   28.3  522.5  522.5  522.5
   41.7  21942  -60.4  -88.7      1   0.00     96   15.0  527.4  527.5  527.4
   30.0  23999  -56.8  -87.0      1   0.01                589.1  589.2  589.1
   27.1  24660  -54.5  -85.4      1   0.01     97   28.7  612.9  613.0  612.9
   24.9  25185  -51.3  -83.9      1   0.01    109   23.5  637.3  637.4  637.3
   24.2  25368  -52.1  -83.8      1   0.01    117   26.1  640.1  640.3  640.1
   20.3  26508  -50.7  -83.4      1   0.02    105   17.8  677.4  677.6  677.4
   20.0  26615  -51.2  -83.4      1   0.02    103   19.0  678.6  678.8  678.6
   19.4  26811  -52.5  -84.1      1   0.02    102   24.3  680.5  680.7  680.5
   19.3  26861  -52.3  -84.2      1   0.02    102   24.7  682.1  682.3  682.1
   18.3  27206  -50.2  -83.5      1   0.02     96   22.5  699.4  699.6  699.4
   16.1  28008  -51.3  -83.9      1   0.02     75   27.0  721.8  722.0  721.8
   15.1  28425  -51.9  -84.0      1   0.02     78   31.4  733.1  733.3  733.1
   13.0  29436  -48.1  -82.8      1   0.03    102   32.7  778.1  778.5  778.2
   11.8  30041  -46.4  -82.1      1   0.04     92   36.8  806.0  806.5  806.0
   10.0  31173  -42.7  -80.2      1   0.06     90   34.5  858.9  859.7  858.9
    9.7  31385  -41.6  -80.7      1   0.06     94   33.8  870.8  871.6  870.8
