Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     51                                                               
  998.4     66   29.9   25.2     76  20.67    265    0.7  303.2  364.9  306.9
  925.7    739   24.3   23.3     94  19.78    236    1.0  304.0  363.3  307.6
  925.0    745   24.4   23.2     93  19.71    236    1.0  304.2  363.3  307.8
  899.5    992   25.7   19.8     70  16.36    312    3.4  308.0  357.8  311.0
  869.9   1287   24.4   15.5     57  12.80    343    4.8  309.6  348.9  312.0
  850.0   1489   22.8   14.3     59  12.13    347    4.3  310.0  347.3  312.2
  778.6   2248   18.2    5.1     42   7.10    302    2.6  313.0  335.4  314.3
  733.6   2754   14.2    7.6     64   8.96    261    1.5  314.0  342.2  315.7
  700.0   3150   13.5   -2.0     34   4.73    285    3.0  317.4  332.8  318.3
  698.3   3171   13.5   -3.0     32   4.38    281    3.4  317.6  332.0  318.4
  641.0   3885    8.7   -2.2     46   5.09    268    2.5  320.1  336.8  321.1
  599.4   4438    5.8  -13.3     24   2.29    262    2.6  322.9  330.8  323.4
  579.5   4713    3.6   -8.8     40   3.39    252    3.2  323.4  334.9  324.1
  571.5   4824    3.2  -10.3     36   3.06    237    3.4  324.2  334.7  324.8
  567.8   4878    2.8   -2.7     67   5.55    234    3.9  324.4  342.9  325.5
  560.7   4979    2.8  -14.8     26   2.16    248    4.6  325.5  333.1  326.0
  552.4   5100    2.4  -17.6     21   1.75    242    4.7  326.4  332.6  326.8
  548.6   5155    2.5  -14.1     28   2.35    236    5.1  327.2  335.4  327.7
  546.2   5192    2.1   -7.0     51   4.15    240    5.4  327.2  341.3  328.0
  537.4   5323    1.9  -18.8     20   1.62    270    5.5  328.5  334.3  328.8
  531.1   5417    1.6  -21.9     16   1.25    272    6.1  329.2  333.7  329.4
  521.6   5563    0.3  -16.4     27   2.05    285    5.2  329.3  336.6  329.7
  512.3   5707   -0.7  -18.1     25   1.80    268    5.1  329.8  336.3  330.2
  500.0   5900   -2.3  -10.7     52   3.39    289    3.3  330.2  342.0  330.9
  489.0   6077   -3.0  -10.6     56   3.51    263    3.4  331.4  343.6  332.1
  447.8   6769   -6.7  -38.4      6   0.31    287    3.5  335.2  336.4  335.2
  421.6   7237   -9.3  -43.9      4   0.19    274    5.8  337.7  338.5  337.7
  408.2   7486  -10.4  -46.4      3   0.15    294    6.3  339.4  340.0  339.4
  400.0   7641  -11.3  -42.4      6   0.23    288    6.7  340.2  341.1  340.2
  399.6   7650  -11.3  -42.6      6   0.22    289    6.5  340.2  341.2  340.3
  399.1   7658  -11.4  -42.6      6   0.22    289    6.4  340.3  341.2  340.3
  385.2   7929  -13.4  -44.6      5   0.19    325    6.3  341.1  341.9  341.1
  354.5   8554  -19.2  -34.0     26   0.61    338    5.2  341.5  343.9  341.6
  346.6   8720  -20.6  -33.7     30   0.64    359    6.1  341.8  344.3  341.9
  344.5   8766  -20.7  -35.7     25   0.53      2    6.7  342.2  344.4  342.4
  339.2   8880  -21.2  -41.9     14   0.28    343    6.7  343.1  344.3  343.2
  335.8   8954  -21.6  -28.4     54   1.10    331    6.6  343.6  347.9  343.9
  334.0   8994  -21.5  -33.9     32   0.65    328    6.9  344.2  346.8  344.4
  332.2   9033  -21.2  -46.4      8   0.18    326    7.1  345.2  346.0  345.3
  327.5   9139  -22.0  -40.2     18   0.35    320    7.1  345.5  346.9  345.5
  307.5   9599  -25.3  -44.6     15   0.23    340    8.7  347.1  348.1  347.1
  300.0   9778  -26.7  -46.7     13   0.19    346    6.9  347.7  348.5  347.7
  296.7   9857  -27.2  -51.8      8   0.11    348    7.1  348.0  348.5  348.1
  279.1  10294  -30.3  -57.7      5   0.06    329    5.4  349.7  349.9  349.7
  278.8  10303  -30.4  -57.4      5   0.06    329    5.3  349.7  349.9  349.7
  259.4  10809  -34.6  -60.1      6   0.04      5    5.3  350.8  351.0  350.8
  257.2  10871  -34.9  -62.5      4   0.03      6    5.0  351.1  351.3  351.1
  250.0  11067  -36.7  -54.9     13   0.09     10    3.3  351.4  351.8  351.4
  245.4  11194  -37.7  -51.2     23   0.14    359    3.0  351.8  352.4  351.8
  217.8  12006  -44.0  -61.5     13   0.04      3    2.0  354.2  354.4  354.2
  200.0  12573  -48.7  -66.8     10   0.02    334    5.1  355.5  355.6  355.5
  198.7  12614  -49.1  -67.1     10   0.02    331    5.2  355.6  355.7  355.6
  182.3  13174  -53.7  -76.0      5   0.01    352    6.1  357.0  357.0  357.0
  180.2  13249  -54.3  -77.1      4   0.01    357    6.7  357.0  357.0  357.0
  170.2  13612  -57.2  -73.8     10   0.01     33    9.2  358.1  358.2  358.1
  167.5  13714  -58.0  -71.4     16   0.01     37    9.7  358.5  358.6  358.5
  163.3  13871  -59.2  -63.5     57   0.05     45   10.9  359.0  359.2  359.0
  159.3  14029  -60.4  -65.4     52   0.04     46   11.3  359.6  359.7  359.6
  150.0  14400  -63.1  -69.0     45   0.02     65    8.3  361.3  361.4  361.3
  140.6  14793  -66.5  -72.2     44   0.02     93    7.7  362.0  362.1  362.0
