Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     59                                                               
  999.3     66   27.1   25.7     92  21.24    185    0.3  300.3  363.0  304.1
  948.8    525   24.6   23.5     93  19.60    235    6.0  302.3  360.5  305.8
  925.0    749   23.4   22.4     94  18.79    218   10.7  303.2  359.2  306.6
  924.7    752   23.4   22.5     95  18.86    218   10.7  303.2  359.5  306.6
  864.8   1336   21.1   17.2     78  14.44    239   12.3  306.7  350.4  309.4
  855.9   1426   20.4   18.1     87  15.48    245   12.0  306.9  353.7  309.7
  850.0   1486   20.0   17.9     88  15.41    244   12.4  307.1  353.8  309.9
  812.6   1873   16.9   16.4     97  14.56    246   11.8  307.7  351.9  310.4
  804.7   1958   17.6   14.5     82  13.02    251   12.1  309.4  349.3  311.8
  782.3   2199   16.2   13.8     86  12.78    251   12.7  310.4  349.7  312.8
  755.8   2492   14.3   12.8     91  12.41    237   12.6  311.3  349.7  313.7
  705.9   3068   11.6    8.4     81   9.86    252   13.6  314.6  345.6  316.5
  700.0   3139   11.5    7.3     75   9.19    253   13.2  315.2  344.2  316.9
  676.6   3423   10.8    6.2     73   8.86    244   12.1  317.5  345.7  319.2
  643.8   3836    7.8    5.7     87   9.00    239   11.6  318.6  347.4  320.3
  615.7   4204    6.1    2.8     79   7.62    251    9.7  320.7  345.4  322.2
  592.2   4522    4.1    1.8     85   7.41    232    9.5  322.1  346.2  323.5
  580.0   4692    3.0    1.3     88   7.29    237    8.5  322.7  346.6  324.1
  560.5   4969    1.9   -0.5     84   6.59    240   10.0  324.6  346.4  325.9
  553.0   5078    2.5   -4.2     61   5.06    239   10.4  326.5  343.5  327.5
  549.5   5130    2.1   -2.6     71   5.78    237   10.5  326.6  346.0  327.8
  547.6   5158    2.4   -6.8     51   4.20    236   10.4  327.2  341.5  328.1
  526.0   5481    0.3   -3.7     74   5.54    242    9.2  328.5  347.2  329.6
  515.1   5649   -0.8   -8.3     57   3.99    247    9.2  329.2  342.9  330.0
  508.0   5761   -1.7   -5.2     77   5.15    244    9.6  329.4  346.9  330.4
  503.3   5834   -1.4  -28.7     10   0.71    243    9.9  330.7  333.4  330.8
  500.0   5887   -2.2   -8.5     62   4.02    241    9.7  330.3  344.2  331.1
  499.8   5891   -2.2   -8.2     64   4.15    242    9.6  330.3  344.6  331.2
  494.9   5969   -2.5  -14.2     40   2.59    244    9.5  330.9  340.1  331.5
  493.1   5997   -2.7   -8.4     65   4.12    244    9.7  331.0  345.2  331.8
  489.9   6048   -2.9   -8.4     66   4.15    242    9.9  331.3  345.7  332.1
  486.0   6112   -3.0  -18.8     28   1.79    237    9.8  332.0  338.5  332.4
  482.5   6169   -3.7  -11.0     57   3.44    234   10.1  331.9  343.9  332.6
  479.6   6217   -3.9  -10.0     63   3.73    236   10.3  332.1  345.1  332.8
  476.5   6267   -3.8  -19.3     29   1.75    242    9.8  332.9  339.3  333.3
  472.1   6342   -4.3  -13.8     48   2.81    249    9.3  333.2  343.1  333.7
  468.9   6395   -4.5  -10.5     63   3.68    246    9.6  333.5  346.4  334.3
  466.6   6434   -4.3  -16.7     37   2.23    245    9.7  334.3  342.4  334.8
  458.8   6565   -5.3  -10.5     66   3.74    242    9.8  334.7  347.9  335.4
  444.8   6810   -6.7  -11.8     67   3.49    245    9.0  335.9  348.2  336.6
  443.2   6838   -6.9  -11.8     68   3.50    243    8.7  335.9  348.3  336.6
  438.9   6914   -7.5   -8.4     93   4.65    231    8.4  336.2  352.5  337.1
  434.2   6997   -8.0   -9.6     88   4.25    223    8.5  336.6  351.5  337.4
  426.5   7136   -8.5  -10.3     86   4.11    231   10.5  337.7  352.2  338.5
  423.9   7183   -8.4  -14.5     61   2.93    233   10.5  338.3  348.9  338.9
  417.4   7303   -9.0  -16.5     55   2.53    238    9.0  339.0  348.2  339.5
  400.0   7632  -11.7  -12.9     90   3.55    244    6.6  339.7  352.5  340.4
  399.4   7643  -11.8  -12.9     91   3.55    245    6.5  339.7  352.5  340.5
  380.8   8008  -13.5  -15.5     85   3.02    249    7.4  342.1  353.1  342.8
  369.9   8229  -14.4  -17.5     77   2.62    233    7.9  343.7  353.4  344.3
  354.5   8550  -16.1  -20.7     68   2.09    239    6.6  345.7  353.6  346.2
  347.9   8691  -17.1  -20.4     75   2.18    249    5.9  346.2  354.4  346.7
  316.5   9394  -22.1  -25.1     77   1.57    233    6.2  348.7  354.7  349.0
  308.5   9582  -23.5  -26.8     74   1.39    250    6.1  349.4  354.8  349.7
  300.0   9786  -24.7  -28.6     70   1.21    247    4.5  350.5  355.2  350.7
  279.6  10294  -28.2  -34.4     55   0.75    264    3.7  352.6  355.6  352.7
  270.3  10536  -30.1  -35.2     61   0.71    272    3.2  353.3  356.2  353.4
  254.7  10955  -33.9  -37.1     73   0.62    247    1.8  353.6  356.2  353.7
  250.0  11086  -35.0  -38.0     73   0.58    234    2.6  353.9  356.3  354.1
  246.2  11194  -35.9  -38.6     76   0.55    235    4.2  354.0  356.3  354.2
  238.7  11406  -37.4  -42.6     58   0.38    239    3.1  355.0  356.5  355.0
