Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     48                                                               
  998.0     66   25.9   23.6     87  18.67    173    0.3  299.2  354.0  302.6
  995.7     86   27.7   21.8     70  16.69    186    1.7  301.2  350.5  304.2
  982.7    203   26.8   21.3     72  16.48    210    5.3  301.4  350.2  304.4
  975.8    265   27.5   19.2     60  14.46    209    6.6  302.8  345.9  305.4
  971.6    304   28.6   17.9     52  13.41    206    6.5  304.2  344.5  306.7
  956.9    440   27.8   18.1     55  13.77    201    5.8  304.8  346.1  307.3
  955.7    451   27.8   18.2     56  13.89    201    5.7  304.8  346.6  307.4
  925.0    739   25.0   21.4     80  17.63    227    4.4  304.9  357.8  308.1
  921.2    775   24.6   21.7     84  18.04    229    4.6  304.8  358.9  308.1
  904.9    933   23.8   20.2     80  16.66    256    5.2  305.6  355.7  308.6
  901.4    967   24.0   18.9     73  15.43    259    5.5  306.1  352.7  308.9
  888.4   1094   25.2   13.3     48  10.84    261    6.0  308.6  341.8  310.6
  875.0   1228   23.7   18.2     71  15.17    253    7.1  308.4  354.6  311.2
  866.0   1318   22.9   18.0     74  15.13    264    5.8  308.4  354.5  311.2
  850.0   1481   22.8   14.9     61  12.64    257    5.8  310.1  348.9  312.4
  843.8   1545   22.1   14.8     63  12.65    253    5.0  309.9  348.8  312.3
  831.8   1670   21.7   13.3     59  11.59    256    3.5  310.7  346.5  312.9
  799.7   2010   19.5   12.3     63  11.30    194    0.7  311.9  347.0  314.0
  700.0   3142   11.2    8.5     84  10.03     98    3.8  314.9  346.4  316.8
  682.2   3356    9.4    7.6     88   9.63     79    3.8  315.2  345.6  317.0
  603.9   4362    4.6   -6.3     45   3.95     44    2.3  320.8  333.9  321.5
  601.3   4397    5.2  -11.2     29   2.71     36    2.1  321.9  331.1  322.4
  575.4   4755    2.0   -9.4     43   3.27     94    3.5  322.3  333.3  322.9
  552.6   5081    0.4  -17.8     24   1.71     67    2.4  324.0  330.1  324.4
  505.5   5790   -3.6  -16.4     36   2.10    113    5.7  327.6  335.0  328.0
  500.0   5876   -4.3  -16.8     37   2.06    114    5.7  327.7  335.0  328.2
  490.9   6020   -5.2  -22.0     25   1.34     97    3.6  328.3  333.2  328.6
  482.3   6159   -5.5  -10.2     70   3.66     61    1.4  329.6  342.2  330.3
  474.8   6282   -5.9  -19.9     32   1.66    111    1.2  330.7  336.7  331.0
  454.1   6630   -7.9  -26.8     20   0.94     99    1.1  332.3  335.9  332.5
  416.5   7296  -12.5  -17.8     64   2.28    139    2.7  334.8  343.0  335.3
  412.7   7365  -12.2  -37.1     11   0.38    144    1.9  336.0  337.5  336.1
  406.3   7485  -12.9  -24.3     38   1.32    116    2.0  336.7  341.6  336.9
  402.8   7552  -12.9  -37.0     11   0.40    114    2.7  337.4  339.0  337.5
  400.0   7604  -13.3  -37.0     12   0.40    119    3.1  337.6  339.2  337.7
  397.9   7644  -13.6  -37.2     12   0.39    128    3.5  337.7  339.3  337.8
  395.8   7684  -13.7  -21.8     50   1.69    134    3.8  338.1  344.3  338.4
  390.8   7780  -14.3  -21.7     54   1.74    134    4.6  338.5  345.0  338.9
  388.9   7818  -14.4  -23.6     45   1.47    132    4.7  338.9  344.4  339.2
  387.9   7838  -14.4  -25.4     39   1.25    131    4.7  339.2  343.9  339.4
  375.9   8075  -16.2  -31.7     25   0.72    142    5.0  339.9  342.7  340.0
  367.4   8246  -17.1  -43.3      8   0.23    125    4.3  340.9  341.8  340.9
  355.1   8502  -19.0  -43.9      9   0.22     82    5.1  341.6  342.5  341.7
  350.8   8592  -19.7  -43.0     11   0.24     76    7.4  341.9  342.9  342.0
  348.4   8642  -20.0  -27.3     52   1.17     70    7.9  342.2  346.7  342.4
  345.3   8710  -20.5  -27.9     52   1.12     61    8.2  342.3  346.7  342.6
  334.5   8943  -22.4  -28.8     56   1.06     66    7.4  342.9  347.0  343.1
  321.6   9230  -24.6  -33.8     42   0.68     64    5.7  343.7  346.4  343.8
  317.4   9327  -25.2  -57.2      3   0.05     63    6.3  344.1  344.4  344.2
  305.0   9614  -27.4  -56.0      5   0.06     75    7.0  345.0  345.3  345.1
  300.0   9733  -28.4  -56.4      5   0.06     69    7.1  345.2  345.5  345.2
  291.8   9930  -29.6  -51.9     10   0.11     59    6.3  346.3  346.8  346.3
  289.9   9978  -29.5  -44.4     22   0.26     61    6.1  347.1  348.1  347.1
  284.3  10117  -30.5  -55.1      7   0.08     69    7.1  347.5  347.9  347.5
  282.1  10171  -31.0  -55.5      7   0.07     65    7.6  347.6  347.9  347.6
  277.6  10286  -31.7  -49.1     16   0.16     51    8.6  348.2  348.8  348.2
  256.5  10840  -36.3  -40.6     64   0.43     74    7.8  349.3  351.1  349.4
  255.7  10860  -36.4  -39.8     70   0.47     75    7.5  349.6  351.5  349.7
  255.3  10871  -36.4  -39.9     70   0.47     75    7.4  349.7  351.6  349.8
  250.0  11017  -37.4  -41.6     65   0.40     69    5.1  350.4  352.0  350.5
  239.7  11306  -39.0  -43.8     60   0.33     51    5.5  352.2  353.6  352.3
