Latitude: 22.311 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
  236.6  11417  -39.6  -47.3     44   0.23    134    5.6  352.6  353.6  352.6
  234.1  11490  -40.3  -46.5     51   0.25    135    5.5  352.6  353.7  352.7
  226.9  11701  -42.1  -48.0     52   0.22    128    6.5  353.0  354.0  353.1
  218.1  11969  -44.4  -49.2     59   0.20    144    6.2  353.5  354.3  353.5
  211.5  12173  -45.8  -50.1     61   0.18    163    5.7  354.4  355.2  354.4
  211.0  12188  -45.9  -50.0     63   0.19    163    5.7  354.4  355.2  354.5
  200.0  12543  -48.8  -53.9     55   0.12    165    5.6  355.3  355.8  355.3
  190.4  12865  -51.5  -59.1     40   0.07    174    5.1  355.9  356.3  356.0
  186.1  13010  -52.9  -58.3     52   0.08    172    5.2  356.0  356.4  356.0
  173.3  13467  -56.9  -61.1     59   0.06    120    4.5  356.8  357.1  356.8
  171.6  13528  -57.4  -61.4     60   0.06    113    4.7  357.0  357.3  357.0
  169.3  13615  -58.0  -62.9     54   0.05    106    5.0  357.3  357.5  357.3
  165.0  13777  -59.3  -66.3     39   0.03    108    6.4  357.9  358.1  357.9
  159.9  13973  -61.0  -67.7     40   0.03    107    7.7  358.3  358.4  358.3
  151.2  14315  -63.9  -69.1     49   0.02    129    7.1  359.0  359.2  359.0
  150.0  14366  -64.3  -69.1     52   0.02    128    7.1  359.1  359.2  359.1
  149.7  14378  -64.4  -69.2     52   0.02    127    7.0  359.1  359.2  359.1
  142.1  14694  -67.1  -72.5     47   0.02    101    8.4  359.8  359.9  359.8
  141.9  14703  -67.2  -72.6     46   0.01    100    8.5  359.8  359.9  359.8
  134.9  15007  -69.5  -78.2     27   0.01    120   10.0  361.0  361.0  361.0
  130.0  15227  -70.9  -76.3     45   0.01    136   11.7  362.3  362.4  362.3
  128.2  15309  -71.0  -77.2     39   0.01    142   12.1  363.6  363.6  363.6
  121.8  15612  -73.1  -85.7     13   0.00    144   13.4  365.1  365.1  365.1
  112.2  16088  -75.2  -84.2     24   0.00    135   11.8  369.8  369.8  369.8
  108.1  16302  -75.7  -85.4     21   0.00    121   12.2  372.8  372.8  372.8
  104.4  16507  -76.9  -83.8     33   0.00    102   15.5  374.2  374.3  374.2
  101.7  16654  -76.7  -83.7     32   0.00     98   19.1  377.4  377.4  377.4
  100.0  16753  -76.0  -83.7     29   0.00    104   17.9  380.6  380.6  380.6
  100.0  16753  -76.0  -83.7     29   0.00    104   17.9  380.6  380.6  380.6
   94.9  17054  -76.1  -83.4     31   0.00    109   10.9  386.2  386.2  386.2
   89.5  17397  -73.5  -85.3     15   0.00     71   10.2  397.8  397.8  397.8
   84.8  17707  -73.3  -86.6     12   0.00     78   17.8  404.4  404.4  404.4
   83.5  17800  -71.5  -87.0      8   0.00     78   15.6  410.0  410.0  410.0
   77.1  18268  -72.6  -88.0      8   0.00     72   16.2  417.0  417.0  417.0
   73.5  18550  -74.2  -89.0      9   0.00     95   13.5  419.4  419.4  419.4
   73.3  18570  -74.3  -89.1      9   0.00     95   13.5  419.5  419.6  419.5
   70.6  18785  -73.8  -89.3      8   0.00     88   17.1  425.0  425.0  425.0
   70.0  18835  -73.6  -89.4      7   0.00     90   17.0  426.6  426.6  426.6
   67.4  19058  -71.2  -89.5      5   0.00     98   14.7  436.4  436.4  436.4
   64.8  19292  -70.1  -89.7      4   0.00    105   23.7  443.7  443.7  443.7
   62.0  19554  -68.8  -90.2      3   0.00     96   15.5  452.3  452.3  452.3
   59.4  19812  -67.0  -90.4      2   0.00     87   19.2  461.9  462.0  461.9
   57.8  19976  -64.8  -90.0      2   0.00     68   21.7  470.4  470.4  470.4
   57.7  19984  -64.8  -89.9      2   0.00     67   21.9  470.7  470.7  470.7
   50.0  20858  -66.0  -90.2      2   0.00     82   25.0  487.5  487.5  487.5
   49.4  20937  -66.5  -90.6      2   0.00     80   25.1  488.0  488.0  488.0
   48.0  21109  -66.1  -90.6      2   0.00     81   26.9  493.0  493.1  493.0
   40.9  22086  -62.5  -89.9      1   0.00    116   22.1  525.1  525.1  525.1
   40.3  22179  -62.2  -89.6      1   0.00    114   21.4  528.0  528.1  528.0
   37.6  22604  -63.3  -89.8      2   0.00     96   18.5  535.8  535.8  535.8
   36.7  22750  -63.6  -89.9      2   0.00     85   16.7  538.8  538.9  538.8
   34.7  23102  -64.3  -90.0      2   0.00     49   19.1  545.7  545.7  545.7
   32.7  23448  -65.9  -91.2      2   0.00     60   25.6  550.7  550.7  550.7
   30.0  23988  -58.8  -88.8      1   0.00     85   39.0  583.8  583.8  583.8
   29.8  24020  -58.5  -88.7      1   0.01     88   39.1  585.6  585.6  585.6
   29.2  24163  -57.2  -87.7      1   0.01     94   36.7  592.6  592.6  592.6
   27.2  24616  -56.8  -87.0      1   0.01     99   27.6  605.9  606.0  605.9
   25.0  25148  -54.9  -86.2      1   0.01     90   34.8  626.2  626.3  626.2
   24.7  25228  -54.9  -86.0      1   0.01     91   35.6  628.3  628.4  628.3
   22.6  25782  -53.5  -85.2      1   0.01     85   26.1  648.5  648.6  648.5
   21.4  26125  -54.6  -85.8      1   0.01     98   25.7  655.5  655.6  655.5
   20.0  26575  -53.1  -85.2      1   0.01     84   24.9  672.9  673.1  673.0
   19.3  26804  -51.7  -84.6      1   0.02     83   22.9  684.0  684.2  684.0
   18.3  27162  -50.7  -84.1      1   0.02    101   20.3  697.7  697.9  697.7
   18.0  27264  -50.0  -83.7      1   0.02     95   21.8  703.2  703.4  703.2
   17.3  27511  -51.1  -83.8      1   0.02     79   27.9  707.6  707.8  707.6
   16.4  27865  -53.0  -84.8      1   0.02     77   35.9  712.6  712.8  712.6
   15.1  28390  -52.6  -84.8      1   0.02     91   28.4  730.6  730.9  730.6
   14.2  28781  -52.9  -85.1      1   0.02     85   37.4  742.9  743.1  742.9
   13.5  29128  -51.8  -84.8      1   0.02     88   30.5  757.4  757.7  757.4
   12.8  29460  -50.1  -83.8      1   0.03     83   39.2  774.6  775.0  774.7
   10.9  30531  -46.4  -81.9      1   0.04    115   30.2  824.6  825.2  824.7
   10.4  30861  -46.6  -82.3      1   0.04    105   33.1  834.9  835.4  834.9
   10.0  31098  -45.2  -82.0      1   0.05     98   34.3  849.7  850.3  849.7
    8.6  32112  -39.3  -79.2      1   0.09     72   35.5  909.9  911.1  910.0
    8.0  32594  -37.2  -78.3      1   0.11     74   39.9  937.5  939.0  937.6
    7.0  33544  -38.5  -78.9      1   0.11     72   45.1  968.4  970.0  968.5
    6.9  33653  -38.2  -78.9      1   0.12     76   44.0  973.7  975.3  973.7
