Latitude: 22.313 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     47                                                               
  997.9     66   29.0   26.6     87  22.53    278    0.7  302.3  369.5  306.4
  963.8    376   26.3   25.8     97  22.16    235    6.2  302.6  368.7  306.6
  950.3    501   25.4   25.4    100  21.93    240    7.5  302.9  368.4  306.8
  930.8    684   24.5   23.4     93  19.79    240    9.6  303.8  363.0  307.4
  925.0    739   24.2   23.1     94  19.59    242    8.4  304.0  362.7  307.6
  900.7    972   22.5   22.5    100  19.36    253    7.8  304.6  362.7  308.1
  853.6   1442   21.2   18.2     83  15.55    267    7.0  307.9  355.2  310.8
  850.0   1478   21.0   17.8     82  15.27    266    7.4  308.2  354.6  311.0
  829.2   1693   19.9   16.0     78  13.91    253    5.9  309.1  351.7  311.7
  778.7   2233   17.3   12.1     71  11.45    272    5.5  312.0  347.5  314.1
  749.4   2561   15.0   12.0     82  11.84    274    2.9  312.9  349.7  315.1
  700.0   3136   11.2    9.1     87  10.44    310    4.0  314.9  347.7  316.9
  658.1   3649    7.5    6.5     94   9.31    302    5.1  316.3  345.8  318.0
  647.8   3780    6.6    6.0     96   9.10    285    5.1  316.6  345.5  318.4
  644.7   3818    6.3    5.8     96   9.00    280    4.6  316.8  345.4  318.5
  625.9   4063    7.5   -1.1     55   5.67    309    5.5  320.8  339.4  321.9
  621.5   4121    7.2   -2.7     49   5.04    306    5.1  321.2  337.8  322.2
  585.4   4610    4.0   -6.5     46   4.03    311    5.0  323.0  336.5  323.8
  567.6   4860    2.2   -9.8     41   3.21    343    5.9  323.7  334.6  324.3
  564.8   4900    2.2  -10.2     40   3.13    347    6.1  324.1  334.8  324.7
  559.7   4973    1.8   -8.1     48   3.73    344    5.3  324.5  337.2  325.3
  554.2   5054    1.4  -12.2     36   2.71    340    5.2  324.9  334.3  325.5
  528.6   5433    0.6  -26.5     11   0.83     16    5.3  328.4  331.5  328.6
  515.5   5634   -0.4  -18.2     25   1.78     30    5.1  329.6  336.0  330.0
  500.0   5878   -1.4  -14.2     37   2.56     34    5.8  331.2  340.3  331.7
  499.8   5881   -1.5  -14.0     38   2.59     35    5.9  331.2  340.4  331.8
  489.1   6052   -2.1  -21.1     22   1.46     28    5.7  332.5  337.8  332.8
  483.0   6153   -2.9  -17.6     31   1.99     34    5.4  332.8  339.9  333.2
  471.5   6342   -4.3  -18.6     32   1.87     12    5.0  333.3  340.0  333.7
  462.7   6491   -5.2  -20.5     29   1.63     33    6.0  333.9  339.8  334.2
  442.4   6841   -7.2  -23.8     25   1.27     26    6.4  335.7  340.5  336.0
  433.1   7006   -8.3  -27.0     21   0.97     55    6.5  336.4  340.0  336.6
  424.4   7164   -9.3  -23.3     31   1.39     73    5.4  337.1  342.3  337.4
  415.9   7321  -10.2  -18.2     52   2.20     62    7.2  337.8  345.9  338.3
  400.0   7620  -11.6  -17.6     61   2.40     75    7.1  339.8  348.6  340.3
  395.6   7704  -12.2  -16.9     68   2.59     72    8.5  340.1  349.6  340.7
  387.3   7868  -13.3  -18.2     66   2.36     76   10.8  340.7  349.4  341.2
  366.5   8285  -15.5  -20.7     64   2.01     54    8.1  343.2  350.7  343.6
  361.6   8387  -16.1  -27.9     35   1.07     52    6.8  343.8  347.9  344.0
  361.2   8396  -16.1  -27.6     36   1.10     52    6.7  343.8  348.1  344.1
  353.7   8552  -17.6  -25.4     50   1.37     51    6.1  343.9  349.2  344.2
  348.5   8664  -18.6  -22.9     69   1.75     55    8.0  344.1  350.7  344.4
  344.4   8751  -18.9  -27.4     47   1.18     54    8.8  344.7  349.3  345.0
  322.1   9248  -22.6  -35.5     30   0.58     60    9.8  346.3  348.7  346.4
  316.5   9376  -23.8  -35.5     33   0.59     61   10.1  346.3  348.7  346.4
  300.2   9759  -26.1  -43.0     19   0.29     51   10.4  348.4  349.6  348.5
  300.0   9764  -26.1  -43.0     19   0.29     51   10.3  348.4  349.6  348.5
  278.1  10308  -30.4  -51.5     11   0.12     76   13.3  349.9  350.4  349.9
  250.0  11054  -36.8  -58.8      8   0.05     77   14.0  351.2  351.5  351.3
  221.4  11886  -42.7  -61.1     11   0.05     75   19.8  354.6  354.8  354.6
  200.0  12561  -48.6  -62.1     19   0.04     75   25.9  355.6  355.8  355.6
  167.2  13711  -58.9  -63.6     54   0.04     76   30.9  357.2  357.4  357.2
  154.3  14210  -63.1  -69.3     42   0.02     71   32.2  358.3  358.4  358.3
  153.1  14257  -63.5  -69.8     42   0.02     71   32.2  358.4  358.5  358.4
  150.0  14384  -64.6  -70.2     46   0.02     73   32.9  358.7  358.8  358.7
  144.3  14619  -66.0  -71.6     46   0.02     82   33.5  360.1  360.2  360.1
  119.5  15737  -75.6  -80.3     48   0.01     71   19.3  362.4  362.5  362.4
  117.4  15838  -75.3  -80.9     41   0.00     68   18.1  364.9  365.0  364.9
  107.5  16345  -76.7  -82.8     38   0.00     73   19.4  371.5  371.6  371.5
  100.1  16755  -79.3  -84.1     46   0.00     56   20.9  374.1  374.1  374.1
  100.0  16759  -79.4  -84.1     46   0.00     55   21.0  374.1  374.1  374.1
