Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     35                                                               
  996.5     66   27.9   23.1     75  18.13    204    1.3  301.4  355.0  304.6
  963.4    364   25.0   21.9     82  17.38    297    3.0  301.4  352.8  304.5
  950.9    480   27.8   20.9     66  16.58    344    3.0  305.3  355.2  308.4
  925.0    726   26.6   21.1     72  17.32    344    1.8  306.5  358.9  309.7
  917.2    801   26.6   20.7     70  17.01    323    1.7  307.2  358.8  310.3
  889.4   1073   24.7   21.3     82  18.21     17    5.1  308.0  363.4  311.3
  858.4   1385   22.9   19.5     81  16.88      1    6.8  309.2  360.9  312.4
  850.0   1470   22.4   18.5     79  16.01      7    5.9  309.6  358.6  312.6
  780.4   2210   17.9   14.8     82  13.68     16    5.0  312.4  354.8  315.0
  761.3   2423   16.9   13.5     80  12.88     34    5.5  313.6  353.7  316.0
  723.2   2860   14.4   10.2     76  10.90     22    5.3  315.5  349.8  317.5
  705.4   3071   13.0    9.8     81  10.83     63    5.1  316.2  350.3  318.2
  700.0   3135   12.5    9.3     81  10.55     55    6.2  316.3  349.7  318.3
  678.9   3391   10.8    8.1     83  10.02     34    5.8  317.2  349.0  319.1
  666.5   3546    9.2    8.2     93  10.33      4    6.3  317.1  349.8  319.1
  664.0   3576    9.8    7.2     84   9.66    360    6.7  318.0  348.9  319.9
  636.3   3930    8.5    4.5     76   8.37      4    4.3  320.4  347.5  322.1
  610.7   4269    5.9    2.9     81   7.77     16    5.1  321.2  346.5  322.7
  596.1   4467    4.6    0.7     76   6.79      6    7.4  322.0  344.2  323.3
  589.1   4563    4.1    0.6     78   6.83     14    7.9  322.4  344.8  323.8
  580.6   4681    3.5   -0.4     75   6.40     26    6.4  323.2  344.3  324.4
  571.3   4812    3.5   -2.2     66   5.71     11    5.4  324.6  343.6  325.7
  560.9   4962    2.3   -2.5     71   5.70     11    5.4  325.0  343.9  326.1
  550.6   5111    1.4   -3.1     72   5.55    355    5.2  325.6  344.1  326.7
  549.8   5123    1.5   -3.3     71   5.47    353    5.1  325.8  344.1  326.9
  506.1   5787   -2.4   -5.2     81   5.13     10    1.7  328.9  346.3  329.9
  500.0   5882   -2.6   -6.7     74   4.65     14    2.5  329.8  345.7  330.7
  472.2   6335   -4.7  -14.9     45   2.56    186    0.2  332.6  341.7  333.1
  468.6   6396   -4.9  -15.8     42   2.39    109    1.6  333.2  341.7  333.6
  465.8   6442   -4.5  -19.0     31   1.83    110    2.9  334.1  340.8  334.5
  448.7   6734   -7.0  -28.1     17   0.85    117    3.6  334.6  337.9  334.8
  447.2   6761   -7.1  -19.4     37   1.85    117    4.0  334.8  341.5  335.2
  438.4   6915   -8.5  -18.8     43   1.98    140    6.1  334.9  342.1  335.3
  437.5   6931   -8.6  -19.5     41   1.88    141    6.3  335.0  341.9  335.4
  434.7   6981   -9.2  -26.6     23   1.00    136    5.9  334.9  338.7  335.1
  433.5   7003   -9.5  -17.8     51   2.19    129    5.7  334.8  342.7  335.2
  431.7   7034   -9.8  -17.4     54   2.26    117    6.4  334.8  342.9  335.2
  430.8   7051   -9.8  -18.6     49   2.05    114    6.9  335.0  342.4  335.4
  427.2   7115   -9.9  -20.4     42   1.77    129    6.6  335.6  342.1  336.0
  426.3   7132  -10.0  -20.5     42   1.76    130    6.7  335.7  342.1  336.0
  421.1   7226  -11.2  -19.5     50   1.94    113    6.1  335.4  342.5  335.8
  403.7   7549  -14.5  -21.3     56   1.73    122   11.7  335.2  341.5  335.5
  402.8   7566  -14.6  -20.7     60   1.83    122   11.8  335.3  342.0  335.7
  400.0   7618  -14.7  -19.6     66   2.04    120   11.8  335.8  343.2  336.2
  388.9   7830  -15.3  -17.6     83   2.48     93    7.9  337.7  346.6  338.2
  385.8   7892  -14.6  -16.7     84   2.70     84    7.4  339.4  349.2  340.0
  375.0   8107  -15.8  -17.7     85   2.55     41    9.3  340.6  349.9  341.1
  358.1   8452  -17.9  -19.7     86   2.25     33   11.7  342.3  350.6  342.8
  334.6   8957  -20.8  -23.4     79   1.73     47   12.5  345.1  351.7  345.4
  319.0   9310  -23.2  -25.7     80   1.48     26   15.2  346.4  352.1  346.8
  300.0   9756  -26.3  -28.7     80   1.20     22   14.3  348.2  352.9  348.5
  298.5   9793  -26.5  -29.1     79   1.16     22   14.2  348.4  352.9  348.6
  258.6  10812  -34.2  -36.4     80   0.66     15    8.8  351.6  354.3  351.8
  250.3  11040  -36.0  -37.8     84   0.59     38    9.1  352.3  354.7  352.4
  250.0  11048  -36.1  -38.0     82   0.58     38    9.1  352.3  354.7  352.4
  245.9  11162  -37.1  -39.0     82   0.53     53    9.1  352.4  354.6  352.6
  226.7  11719  -41.1  -44.0     74   0.34     52    8.6  354.5  356.0  354.6
  211.3  12193  -44.8  -47.5     74   0.25     82   11.8  356.1  357.1  356.1
  209.4  12254  -45.1  -48.2     71   0.23     82   12.8  356.4  357.4  356.5
  200.0  12558  -47.8  -50.6     72   0.18     76   12.7  356.9  357.7  357.0
  158.9  14029  -61.2  -64.4     66   0.04     68   13.3  358.5  358.7  358.5
