Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     50                                                               
  998.2     66   28.2   25.6     86  21.20    239    1.6  301.5  364.4  305.3
  977.1    256   26.8   24.9     89  20.70    229    5.1  301.9  363.4  305.6
  930.1    691   23.3   23.1     99  19.47    244   10.8  302.7  360.6  306.2
  925.0    740   23.1   22.9     99  19.40    244   11.6  302.9  360.7  306.4
  924.7    743   23.1   22.9     99  19.40    244   11.7  302.9  360.7  306.4
  851.5   1461   19.7   19.6     99  17.14    265    5.5  306.6  358.5  309.8
  850.0   1476   19.6   19.4     99  16.97    265    5.8  306.7  357.9  309.8
  824.7   1737   18.1   17.6     97  15.52    277    7.5  307.7  354.9  310.6
  795.2   2050   16.6   16.0     97  14.57    261    8.4  309.3  353.9  312.0
  772.7   2294   15.5   15.3     99  14.33    270   10.2  310.7  354.8  313.4
  755.9   2481   14.3   14.1     99  13.52    253   11.7  311.4  353.1  313.9
  754.3   2499   14.5   13.3     93  12.84    252   11.6  311.8  351.5  314.2
  738.0   2685   15.0   10.7     76  11.04    259   11.0  314.3  348.8  316.3
  706.9   3049   14.0    9.3     73  10.46    261   12.9  317.0  350.2  319.0
  700.0   3133   13.3    8.8     74  10.21    261   12.2  317.2  349.6  319.1
  678.0   3401   11.6    7.7     77   9.80    272   12.9  318.2  349.5  320.1
  613.8   4226    5.8    5.0     94   8.97    260   11.7  320.7  349.7  322.5
  602.8   4375    5.3    3.6     89   8.24    266   14.2  321.7  348.5  323.3
  535.4   5334   -0.7   -3.4     82   5.58    259    9.2  325.6  344.3  326.7
  533.2   5368   -0.7   -4.6     75   5.13    258    9.7  326.0  343.3  327.0
  514.8   5648   -1.2   -4.5     78   5.32    280    8.8  328.7  346.8  329.8
  500.0   5881   -2.6   -4.3     88   5.57    280    9.5  329.8  348.7  330.9
  496.5   5936   -2.8   -4.7     86   5.44    280    9.3  330.2  348.7  331.3
  491.0   6025   -2.2   -7.7     66   4.38    277    8.4  332.0  347.1  332.9
  481.2   6185   -3.0   -8.0     69   4.36    270    7.6  332.9  348.0  333.8
  479.1   6220   -3.3   -9.5     62   3.89    271    6.8  333.0  346.6  333.8
  465.8   6442   -4.6   -8.2     76   4.44    283    6.4  334.1  349.6  335.0
  451.9   6680   -6.0   -9.5     76   4.12    254    6.4  335.2  349.6  336.0
  414.9   7345   -9.9  -11.2     90   3.94    268    3.6  338.4  352.5  339.3
  400.0   7627  -11.0  -13.2     84   3.47    262    4.1  340.6  353.1  341.4
  373.7   8147  -13.8  -16.8     79   2.77    262    3.0  343.5  353.7  344.1
  366.3   8299  -14.9  -17.7     79   2.60    268    1.9  344.1  353.7  344.6
  337.4   8916  -19.2  -21.7     81   2.01    224    5.4  346.3  353.9  346.7
  300.0   9779  -25.4  -28.1     79   1.27    308    3.6  349.4  354.4  349.7
  253.9  10968  -34.2  -37.8     70   0.59    328    5.1  353.5  356.0  353.7
  250.0  11076  -35.1  -38.7     70   0.54    328    5.5  353.8  356.0  353.9
  234.3  11523  -38.6  -42.5     66   0.39    353    3.6  355.1  356.7  355.2
  223.8  11838  -41.2  -45.3     65   0.30    348    6.1  355.7  357.0  355.8
  205.0  12427  -46.2  -50.0     66   0.19    328    7.7  356.8  357.7  356.9
  200.0  12591  -47.8  -51.7     64   0.16    334    8.6  357.0  357.7  357.0
  196.1  12720  -48.9  -53.2     60   0.14    333    9.3  357.2  357.8  357.3
  171.8  13576  -56.6  -62.2     49   0.05    331    8.4  358.2  358.5  358.3
  167.0  13754  -58.1  -64.6     43   0.04    343    8.1  358.6  358.8  358.6
  164.1  13863  -59.1  -65.2     45   0.04    341    8.4  358.6  358.8  358.7
  161.4  13967  -60.2  -65.6     49   0.03    355    8.9  358.6  358.8  358.6
  150.4  14402  -63.9  -69.1     49   0.02     36    6.7  359.4  359.6  359.5
  150.0  14419  -64.1  -69.3     49   0.02     37    7.0  359.4  359.6  359.4
  142.6  14725  -67.0  -71.3     54   0.02     18    7.2  359.7  359.8  359.7
  133.8  15106  -70.6  -74.7     55   0.01     36    7.8  359.8  359.9  359.8
  131.0  15232  -71.8  -75.4     59   0.01     30    7.8  359.8  359.9  359.8
  127.7  15382  -73.3  -77.9     50   0.01     21    7.9  359.7  359.8  359.7
  122.4  15628  -75.8  -80.8     45   0.00     41    6.7  359.7  359.7  359.7
  118.0  15839  -77.8  -82.0     51   0.00     31    7.4  359.8  359.8  359.8
  117.3  15872  -77.0  -81.6     48   0.00     30    6.6  361.8  361.8  361.8
  114.2  16029  -77.3  -82.0     47   0.00     66    3.8  364.1  364.1  364.1
  109.9  16248  -79.0  -83.5     48   0.00     93    5.1  364.9  364.9  364.9
  105.9  16458  -79.1  -84.4     42   0.00    103   13.1  368.6  368.6  368.6
  100.1  16774  -79.9  -84.6     46   0.00    112   14.8  372.9  372.9  372.9
  100.0  16782  -80.0  -84.7     46   0.00    112   14.8  373.0  373.0  373.0
  100.0  16782  -80.0  -84.7     46   0.00    112   14.8  373.0  373.0  373.0
