Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.3     66   29.7   25.9     80  21.48    203    1.1  302.8  367.0  306.7
 1000.0     68   29.7   25.9     80  21.45    231    2.1  302.8  366.9  306.7
  977.9    268   27.7   25.0     86  20.87    221    5.1  302.8  365.0  306.5
  942.4    596   24.6   24.2     98  20.55    209    5.1  302.8  364.0  306.5
  940.2    617   24.4   24.1     98  20.55    210    5.3  302.8  364.1  306.6
  925.0    760   23.4   23.3     99  19.83    214    4.3  303.3  362.4  306.8
  908.1    922   22.6   22.6    100  19.30    238    4.8  304.0  361.7  307.5
  872.0   1275   20.8   20.8    100  18.07    227    9.2  305.7  360.1  309.0
  854.1   1455   19.3   18.3     94  15.65    214    9.7  305.9  353.1  308.8
  850.0   1497   18.9   18.4     97  15.91    215   10.4  305.9  353.9  308.8
  826.5   1738   17.6   17.5     99  15.39    225   10.7  307.1  353.7  309.9
  810.6   1905   16.3   16.2     99  14.43    219   11.5  307.3  351.1  310.0
  793.3   2089   16.4   13.5     83  12.37    217   13.3  309.3  347.2  311.6
  783.0   2201   16.9   12.1     73  11.38    223   12.7  311.0  346.2  313.2
  757.7   2481   16.6   11.1     70  11.05    245   12.0  313.6  348.1  315.7
  725.6   2849   15.1    8.3     64   9.54    233    9.9  315.9  346.1  317.7
  716.3   2959   14.9    6.9     59   8.76    221    7.2  316.8  344.7  318.5
  709.4   3041   14.3    6.6     60   8.66    206    6.6  317.0  344.6  318.7
  700.0   3153   13.9    5.5     57   8.12    214    7.9  317.8  343.9  319.4
  690.8   3264   13.1    5.6     60   8.31    225    9.8  318.2  344.8  319.8
  643.4   3859    9.4    3.3     65   7.55    216   10.5  320.5  345.0  322.0
  614.7   4238    7.5    1.1     64   6.78    232    7.7  322.5  344.7  323.8
  552.3   5112    1.7   -3.1     70   5.51    212    7.9  325.6  344.0  326.7
  524.5   5526   -0.8   -6.8     64   4.41    184    9.0  327.4  342.4  328.3
  516.1   5655   -1.6   -6.1     71   4.70    183    8.1  328.0  343.9  328.9
  500.0   5907   -2.8   -9.1     62   3.85    179    3.9  329.5  342.8  330.3
  485.9   6133   -3.7  -11.9     53   3.18    153    0.8  331.2  342.3  331.8
  482.6   6188   -4.2  -11.4     57   3.33     76    0.3  331.2  342.9  331.9
  460.1   6562   -7.6  -11.7     72   3.41    204    2.6  331.5  343.4  332.2
  449.8   6738   -8.1  -13.0     68   3.14    169    5.1  333.0  344.0  333.6
  438.0   6943   -9.7  -15.1     65   2.70    177    6.9  333.5  343.1  334.0
  424.0   7194  -10.6  -21.2     42   1.67    201    8.3  335.4  341.6  335.8
  411.4   7426  -11.5  -33.7     14   0.54    168    7.3  337.2  339.4  337.3
  400.6   7630  -12.3  -37.7     10   0.37    144    5.1  338.8  340.3  338.9
  400.0   7641  -12.3  -37.6     10   0.38    143    5.0  338.9  340.4  339.0
  383.0   7970  -14.5  -40.3      9   0.30    108    4.5  340.2  341.4  340.2
  363.0   8374  -16.8  -43.2      8   0.23    185    2.0  342.4  343.4  342.4
  361.0   8416  -17.1  -44.1      8   0.21    200    1.9  342.5  343.4  342.6
  339.7   8870  -20.3  -46.7      8   0.17    243    5.4  344.3  345.0  344.3
  302.6   9714  -26.7  -53.8      6   0.08    155    2.6  346.7  347.1  346.7
  300.0   9777  -27.2  -51.4      8   0.11    156    3.2  347.0  347.5  347.0
  288.5  10057  -29.8  -47.1     17   0.19    148    5.0  347.1  347.9  347.1
  276.2  10365  -32.8  -46.5     24   0.21    149    6.3  347.1  348.0  347.1
  264.0  10680  -34.9  -49.7     21   0.15    152    8.9  348.6  349.3  348.6
  261.8  10739  -35.4  -46.9     30   0.21    146    8.8  348.7  349.6  348.8
  260.7  10770  -34.9  -57.3      8   0.06    142    9.3  349.8  350.1  349.9
  259.0  10815  -35.0  -53.3     14   0.10    138    9.9  350.4  350.8  350.4
  250.0  11060  -37.4  -51.6     21   0.13    131   10.3  350.4  350.9  350.4
  243.3  11246  -38.5  -61.1      7   0.04    133   10.5  351.4  351.6  351.4
  223.5  11825  -42.9  -61.6     11   0.04    118    7.2  353.2  353.4  353.2
  220.3  11923  -43.7  -64.8      8   0.03    105    6.7  353.5  353.7  353.5
  217.5  12007  -44.1  -67.3      6   0.02     95    6.9  354.2  354.3  354.2
  212.0  12178  -45.6  -67.3      7   0.02     85    7.4  354.4  354.5  354.4
  200.0  12564  -49.0  -64.5     15   0.03     82    8.8  355.1  355.2  355.1
  183.5  13123  -53.4  -68.7     14   0.02     55    7.4  356.7  356.8  356.7
  160.8  13958  -60.5  -68.9     32   0.02     75    9.5  358.4  358.5  358.4
  156.6  14124  -61.9  -68.5     41   0.02     71    9.9  358.8  359.0  358.8
  150.0  14389  -63.6  -72.2     30   0.01     55   10.1  360.3  360.4  360.3
  147.5  14492  -64.5  -73.7     27   0.01     52   10.3  360.6  360.6  360.6
  124.0  15534  -72.1  -77.8     42   0.01     77   13.1  365.1  365.1  365.1
  117.9  15829  -73.5  -80.3     35   0.01     94   14.5  367.8  367.9  367.8
