Latitude: 22.310 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     54                                                               
  998.7     66   28.5   25.3     83  20.80    210    0.7  301.8  363.5  305.5
  925.0    746   24.2   22.9     92  19.32    294    1.5  304.1  361.9  307.6
  915.4    838   23.5   23.0     97  19.66    307    1.0  304.2  363.1  307.8
  885.7   1127   21.9   20.6     93  17.50    307    1.2  305.4  358.1  308.6
  850.0   1485   21.1   18.2     84  15.71     67    1.5  308.2  356.0  311.1
  848.9   1496   21.0   18.1     83  15.60     61    1.3  308.3  355.8  311.2
  846.2   1524   21.3   17.7     80  15.25     56    0.8  308.8  355.4  311.6
  739.5   2679   13.5   11.9     90  11.93    100    2.5  312.4  349.4  314.6
  700.0   3141   11.3    9.3     88  10.60    105    3.7  314.9  348.2  316.9
  688.1   3284   10.7    9.4     91  10.83    110    2.2  315.9  350.0  317.9
  634.9   3953    8.3    0.9     60   6.44    124    3.8  320.4  341.4  321.7
  626.8   4060    8.6   -8.0     30   3.34    131    4.3  322.0  333.3  322.6
  618.7   4168    7.5    0.9     63   6.61    126    3.5  321.9  343.6  323.2
  588.5   4577    4.2    0.9     80   6.99    110    3.0  322.7  345.6  324.0
  570.2   4834    2.4   -1.9     73   5.86    118    3.9  323.6  343.0  324.7
  544.8   5202    0.6  -10.7     42   3.10     93    3.6  325.6  336.3  326.2
  542.0   5243    0.3   -5.9     63   4.56     94    3.8  325.7  341.1  326.6
  530.6   5413    0.1  -19.1     22   1.59    120    4.3  327.5  333.2  327.8
  522.2   5541   -0.5  -20.5     21   1.44    149    3.4  328.2  333.4  328.5
  500.0   5887   -2.7  -22.5     20   1.27    143    4.1  329.6  334.2  329.9
  489.9   6047   -3.7  -24.9     18   1.04    127    5.5  330.4  334.3  330.6
  477.1   6257   -4.6  -32.6      9   0.52    140    5.2  331.7  333.7  331.8
  466.2   6438   -5.8  -29.7     13   0.70    151    5.1  332.5  335.2  332.7
  432.1   7029   -8.9  -23.9     29   1.29    153    8.2  335.8  340.6  336.1
  424.9   7159   -9.3  -29.0     18   0.82    147    8.5  337.0  340.1  337.1
  407.5   7481  -11.5  -28.8     22   0.87    116    8.3  338.1  341.5  338.3
  400.0   7623  -12.7  -28.5     25   0.92    115    8.4  338.4  342.0  338.6
  386.7   7880  -15.2  -26.2     38   1.17    118    7.1  338.5  342.9  338.7
  377.5   8061  -16.1  -30.5     28   0.80    128    5.6  339.5  342.6  339.7
  370.1   8210  -17.1  -32.4     25   0.68    117    5.0  340.1  342.8  340.3
  367.5   8263  -17.5  -30.9     30   0.80    113    5.3  340.3  343.4  340.5
  360.8   8400  -18.4  -26.2     50   1.25    125    5.0  340.9  345.6  341.1
  359.4   8429  -18.6  -25.7     53   1.31    126    4.8  341.0  346.0  341.3
  353.1   8561  -19.7  -31.7     34   0.77    122    4.6  341.3  344.3  341.4
  351.6   8592  -20.0  -26.5     56   1.25    117    4.6  341.2  346.0  341.5
  342.4   8789  -21.5  -24.4     77   1.55     84    6.9  341.8  347.7  342.1
  341.4   8811  -21.6  -23.3     86   1.73     83    7.4  341.9  348.4  342.3
  339.8   8846  -21.5  -23.9     81   1.63     83    8.1  342.5  348.7  342.9
  338.8   8867  -20.7  -30.5     41   0.90     83    8.5  343.9  347.4  344.1
  338.3   8878  -20.6  -29.5     45   0.98     83    8.7  344.1  348.0  344.4
  337.2   8901  -20.8  -28.9     48   1.05     83    9.0  344.2  348.3  344.5
  334.6   8959  -20.8  -45.2      9   0.20     84    9.2  345.1  345.9  345.1
  320.8   9269  -22.7  -43.9     13   0.24     89   11.0  346.5  347.5  346.6
  312.3   9465  -23.9  -48.3      9   0.15     89   10.5  347.6  348.3  347.6
  306.3   9608  -25.0  -50.7      7   0.12     78    9.6  347.9  348.4  347.9
  300.0   9757  -25.7  -51.2      7   0.11     73    9.7  349.0  349.5  349.0
  293.8   9909  -26.7  -50.4      9   0.13     58   10.1  349.6  350.2  349.7
  284.9  10131  -28.6  -50.8     10   0.13     62   11.2  350.1  350.6  350.1
  275.5  10370  -30.1  -53.8      8   0.09     54    9.4  351.3  351.7  351.3
  270.1  10508  -30.8  -41.1     36   0.39     41    8.2  352.2  353.9  352.3
  269.7  10520  -30.8  -41.0     36   0.39     41    8.2  352.4  354.1  352.5
  260.1  10777  -32.5  -62.6      3   0.03     62    6.3  353.6  353.8  353.6
  250.1  11052  -34.7  -63.1      4   0.03     78    7.5  354.3  354.5  354.3
  250.0  11054  -34.7  -63.2      4   0.03     78    7.5  354.4  354.5  354.4
  227.7  11698  -40.6  -65.1      5   0.03     85    5.4  354.9  355.0  354.9
  218.7  11970  -43.2  -64.9      7   0.03     68    4.8  355.0  355.2  355.0
  215.1  12083  -44.2  -65.7      7   0.03     57    5.8  355.2  355.3  355.2
  209.0  12276  -45.9  -64.2     11   0.03     53    7.6  355.4  355.5  355.4
  200.8  12541  -48.2  -50.9     74   0.18     47    9.3  355.8  356.6  355.8
  200.1  12563  -48.4  -52.3     64   0.15     47    9.3  355.9  356.5  355.9
