Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
  120.8  15687  -75.6  -80.9     44   0.00    281    5.9  361.3  361.3  361.3
  117.0  15872  -77.0  -81.2     51   0.00    322    4.6  362.1  362.1  362.1
  113.5  16045  -76.8  -81.0     51   0.01     21    8.1  365.7  365.7  365.7
  112.3  16106  -75.6  -80.6     46   0.01     33    9.4  369.0  369.0  369.0
  107.6  16354  -76.1  -84.5     26   0.00     57    8.9  372.5  372.6  372.5
  106.1  16436  -76.8  -85.4     25   0.00     58    8.3  372.7  372.7  372.7
  100.2  16762  -79.1  -84.8     39   0.00     51   10.0  374.5  374.5  374.5
  100.0  16772  -79.1  -84.8     39   0.00     51   10.0  374.7  374.7  374.7
  100.0  16772  -79.1  -84.8     39   0.00     51   10.0  374.7  374.7  374.7
   90.4  17345  -77.6  -85.6     27   0.00     54   15.1  388.6  388.6  388.6
   83.7  17793  -76.8  -88.2     15   0.00     85   13.7  398.9  398.9  398.9
   79.5  18086  -75.5  -88.8     11   0.00     82   21.9  407.5  407.5  407.5
   77.3  18248  -75.8  -89.0     11   0.00     88   21.2  410.1  410.1  410.1
   72.7  18610  -71.6  -89.7      5   0.00     94   19.5  426.2  426.2  426.2
   72.4  18631  -71.4  -89.7      5   0.00     93   19.1  427.2  427.2  427.2
   70.4  18795  -71.6  -90.4      5   0.00     74   16.4  430.1  430.1  430.1
   70.0  18830  -71.7  -90.5      5   0.00     71   16.7  430.7  430.7  430.7
   67.1  19076  -71.1  -90.5      4   0.00     85   23.0  437.3  437.3  437.3
   58.1  19940  -68.5  -90.9      3   0.00     80   22.4  461.5  461.5  461.5
   54.0  20374  -68.7  -91.2      3   0.00    111   21.9  470.7  470.7  470.7
   50.7  20749  -67.2  -91.6      2   0.00     88   24.8  482.8  482.8  482.8
   50.0  20839  -66.8  -91.4      2   0.00     89   24.6  485.7  485.8  485.7
   45.4  21417  -65.3  -91.6      2   0.00     96   27.2  502.9  502.9  502.9
   43.7  21656  -65.6  -91.6      2   0.00     98   28.4  507.5  507.5  507.5
   40.9  22062  -63.0  -91.3      1   0.00    104   30.2  523.8  523.8  523.8
   38.2  22486  -61.2  -90.2      1   0.00     95   22.8  538.7  538.7  538.7
   36.0  22858  -58.4  -89.9      1   0.00     79   24.9  555.2  555.3  555.2
   34.0  23220  -56.2  -88.3      1   0.00     84   23.6  570.1  570.1  570.1
   30.0  24007  -55.3  -87.8      1   0.01     88   27.2  593.2  593.2  593.2
   28.5  24343  -54.7  -87.5      1   0.01     88   28.6  603.8  603.8  603.8
   28.0  24448  -54.5  -87.3      1   0.01     85   27.5  607.2  607.3  607.2
   26.2  24869  -55.4  -87.4      1   0.01     87   22.4  616.5  616.6  616.5
   25.0  25171  -55.5  -87.7      1   0.01     98   26.0  624.3  624.4  624.3
   23.7  25504  -56.5  -88.1      1   0.01     92   25.1  631.0  631.1  631.0
   22.3  25903  -53.9  -87.9      1   0.01     98   30.6  649.8  649.8  649.8
   20.0  26599  -52.9  -86.4      1   0.01     91   19.9  673.6  673.7  673.6
   17.3  27528  -48.3  -85.2      1   0.02     84   29.4  716.6  716.8  716.6
   17.2  27597  -48.4  -85.2      1   0.02     84   29.6  717.5  717.7  717.5
   14.2  28827  -48.9  -84.9      1   0.02     87   28.0  756.1  756.3  756.1
   13.5  29165  -48.2  -85.0      1   0.02     89   35.1  769.7  769.9  769.7
   11.9  29997  -41.9  -82.5      0   0.04     81   31.8  820.2  820.6  820.2
   11.0  30557  -42.1  -82.3      0   0.04     76   30.4  838.2  838.7  838.2
   10.0  31190                                                               
