Latitude: 22.313 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     52                                                               
  998.5     66   29.4   24.5     75  19.78    240    0.9  302.7  361.6  306.2
  959.5    420   27.0   21.0     70  16.58    236    7.9  303.7  353.2  306.7
  939.5    607   26.1   20.7     72  16.59    234    7.8  304.7  354.4  307.7
  925.0    744   25.1   20.8     77  16.92    245    8.9  305.0  355.8  308.0
  924.3    751   25.1   20.7     77  16.87    245    8.9  305.0  355.6  308.1
  860.5   1377   20.4   18.6     89  15.90    252    7.9  306.4  354.5  309.4
  850.0   1483   19.9   18.1     90  15.59    262    7.0  307.0  354.1  309.8
  848.3   1500   19.8   18.1     90  15.62    262    6.9  307.0  354.4  309.9
  835.6   1631   19.4   16.8     85  14.59    244    6.5  308.0  352.4  310.7
  818.2   1812   19.0   15.7     81  13.82    268    6.3  309.4  351.7  312.0
  795.8   2051   18.0   14.2     79  12.93    249    6.8  310.8  350.6  313.2
  794.9   2061   18.0   14.1     78  12.85    249    7.0  310.9  350.5  313.3
  782.5   2197   17.2   13.5     79  12.57    287    5.3  311.4  350.2  313.8
  732.7   2756   14.2   10.6     79  11.04    254    5.6  314.0  348.6  316.1
  717.3   2935   12.7   10.2     85  11.00    209    5.4  314.3  348.8  316.4
  701.1   3127   11.7    8.8     83  10.24    257    5.1  315.2  347.5  317.2
  700.0   3141   11.5    8.7     83  10.16    256    5.3  315.2  347.2  317.1
  692.9   3226   11.0    9.1     88  10.55    239    5.2  315.5  348.8  317.5
  683.6   3339   10.3    8.6     90  10.35    261    5.2  315.9  348.6  317.9
  681.2   3368   10.1    8.1     87  10.04    254    5.9  316.1  347.9  318.0
  677.3   3416   10.3    7.0     80   9.32    238    5.5  316.8  346.4  318.6
  674.9   3446   10.2    6.7     79   9.15    232    5.1  317.0  346.1  318.8
  654.2   3705    9.2    6.0     80   9.00    252    5.9  318.7  347.5  320.4
  644.5   3829    8.8    4.4     74   8.18    239    5.1  319.6  346.0  321.2
  630.0   4017    7.2    3.1     75   7.64    248    4.8  319.9  344.7  321.4
  619.3   4158    6.4    3.1     80   7.76    238    5.8  320.5  345.6  322.0
  610.1   4281    5.9    1.5     73   7.02    272    7.9  321.4  344.2  322.7
  609.5   4290    6.0    1.2     71   6.88    273    8.3  321.6  344.0  322.9
  590.6   4547    3.7    0.4     79   6.72    276    8.0  321.8  343.7  323.1
  573.8   4781    1.4   -0.3     89   6.57    300   11.8  321.7  343.2  323.0
  565.6   4896    0.4   -0.5     94   6.57    272   12.2  321.9  343.4  323.2
  561.5   4955    0.5   -1.0     90   6.37    270   14.0  322.6  343.6  323.9
  547.5   5158    0.2   -0.8     93   6.62    274    5.9  324.6  346.5  325.9
  537.8   5302   -0.5   -0.8     98   6.74    310    3.1  325.6  347.9  326.9
  533.7   5362   -0.8   -0.8    100   6.82    323    4.1  325.9  348.6  327.3
  531.5   5396   -0.9   -0.9    100   6.75    326    5.0  326.1  348.5  327.4
  525.0   5494   -1.2   -1.2    100   6.68    300    5.7  326.9  349.2  328.3
  519.2   5583   -1.4   -1.6     99   6.59    309    6.5  327.7  349.8  329.0
  511.3   5705   -1.8   -2.2     97   6.40    293    5.1  328.7  350.2  330.0
  503.9   5821   -2.3   -2.9     95   6.15    333    5.8  329.4  350.2  330.7
  500.0   5883   -2.5   -3.3     95   6.04    338    5.8  329.9  350.3  331.1
  491.2   6025   -3.1   -4.0     94   5.81    337    5.1  330.8  350.6  332.0
  486.2   6105   -3.6   -4.4     94   5.69    307    5.7  331.3  350.7  332.4
  475.3   6285   -4.6   -5.5     93   5.35    302    5.1  332.2  350.5  333.3
  459.2   6556   -6.0   -6.6     95   5.09    329    5.1  333.7  351.3  334.7
  450.2   6711   -6.7   -7.8     92   4.76    304    5.4  334.7  351.3  335.7
  445.2   6799   -7.2   -8.2     93   4.65    318    5.4  335.1  351.3  336.1
  429.3   7082   -8.9   -9.9     93   4.23    328    1.4  336.5  351.4  337.4
  400.0   7626  -12.0  -13.2     91   3.48    302    2.6  339.3  351.8  340.0
  380.6   8005  -14.1  -15.1     92   3.12    299    7.3  341.4  352.8  342.1
  374.9   8120  -14.5  -16.3     86   2.87    301    5.1  342.4  352.9  343.0
  368.4   8253  -15.2  -17.2     84   2.69    329    5.9  343.1  353.0  343.7
  366.4   8294  -15.4  -17.4     84   2.67    326    5.6  343.4  353.2  344.0
  355.0   8532  -17.4  -18.2     93   2.58    298    6.1  343.8  353.3  344.3
  349.4   8650  -18.2  -18.8     95   2.48    321    6.1  344.3  353.5  344.8
  338.9   8877  -19.3  -20.6     89   2.20    296    6.3  345.9  354.1  346.3
  332.5   9019  -20.2  -21.3     91   2.10    304    5.1  346.4  354.3  346.8
  326.0   9166  -21.5  -22.7     90   1.90    334    6.2  346.6  353.8  347.0
  320.0   9303  -22.3  -23.3     92   1.84    317    6.0  347.4  354.4  347.7
  300.0   9773  -25.8  -26.4     95   1.49    307    3.6  348.8  354.6  349.1
  295.4   9886  -26.8  -27.1     97   1.41    299    3.2  349.0  354.5  349.3
