Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
   88.5  17470  -78.6  -85.8     30   0.00     80   16.4  388.9  388.9  388.9
   80.9  17984  -75.1  -86.3     16   0.00     98   18.7  406.3  406.3  406.3
   77.9  18203  -73.7  -87.1     11   0.00     84   17.8  413.5  413.5  413.5
   75.3  18406  -72.9  -88.3      8   0.00     91   20.8  419.3  419.3  419.3
   73.2  18573  -71.0  -88.4      6   0.00     73   21.8  426.8  426.8  426.8
   72.1  18661  -69.8  -88.2      5   0.00     76   23.5  431.1  431.1  431.1
   70.2  18818  -70.5  -88.7      5   0.00     89   24.8  432.8  432.8  432.8
   70.0  18835  -70.6  -88.8      5   0.00     90   24.8  432.9  432.9  432.9
   68.8  18935  -71.3  -89.0      6   0.00     96   24.2  433.6  433.6  433.6
   64.8  19294  -70.6  -89.3      5   0.00     84   22.4  442.6  442.6  442.6
   57.0  20057  -65.8  -90.3      2   0.00     97   18.3  470.0  470.0  470.0
   55.9  20184  -64.2  -89.6      2   0.00     84   20.9  476.3  476.3  476.3
   50.2  20839  -66.4  -90.6      2   0.00     87   26.8  486.1  486.2  486.1
   50.0  20858  -66.3  -90.7      2   0.00     88   26.7  486.9  486.9  486.9
   47.3  21192  -64.2  -90.3      2   0.00     86   24.6  499.7  499.7  499.7
