Latitude: 22.311 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
  250.0  11027  -38.2  -46.7     41   0.23     64   14.0  349.1  350.0  349.1
  247.2  11103  -38.9  -47.0     42   0.22     63   13.9  349.2  350.2  349.2
  223.8  11777  -44.5  -59.0     18   0.06     49   10.8  350.8  351.0  350.8
  219.1  11921  -45.7  -61.0     16   0.05     50   10.5  351.0  351.3  351.0
  200.0  12520  -51.1  -59.0     38   0.07     54   11.2  351.6  351.9  351.6
  183.5  13071  -56.3  -60.7     57   0.06     48   12.4  352.0  352.3  352.1
  179.5  13211  -57.7  -61.2     64   0.06     55   12.7  352.0  352.2  352.0
  173.3  13435  -59.2  -67.6     33   0.02     66   11.8  353.0  353.1  353.0
  165.9  13706  -61.4  -69.8     32   0.02     82   11.9  353.7  353.8  353.7
  165.6  13717  -61.5  -69.9     32   0.02     82   11.9  353.7  353.8  353.7
  163.4  13799  -62.3  -69.7     36   0.02     83   11.4  353.8  353.8  353.8
  156.6  14059  -63.7  -74.9     20   0.01     66   10.3  355.7  355.8  355.7
  154.7  14135  -64.0  -75.6     19   0.01     65   10.6  356.4  356.5  356.4
  150.0  14324  -64.8  -76.7     18   0.01     80   12.8  358.3  358.3  358.3
  144.4  14557  -66.5  -77.2     21   0.01     87   12.8  359.2  359.2  359.2
  134.8  14969  -68.9  -77.7     27   0.01     66   11.2  362.1  362.1  362.1
  125.2  15407  -70.8  -80.7     22   0.00     80   14.0  366.5  366.5  366.5
  117.4  15789  -73.1  -80.6     31   0.01     73   19.2  368.9  369.0  368.9
  116.1  15851  -73.5  -80.5     34   0.01     76   19.5  369.3  369.3  369.3
  111.7  16078  -73.7  -82.5     25   0.00     91   19.6  373.0  373.0  373.0
  104.4  16473  -74.6  -84.9     19   0.00     79   17.7  378.7  378.7  378.7
  100.0  16723  -75.3  -85.5     19   0.00     96   18.7  382.0  382.1  382.0
  100.0  16723  -75.3  -85.5     19   0.00     96   18.7  382.0  382.1  382.0
   99.8  16732  -75.3  -85.6     19   0.00     96   18.7  382.1  382.2  382.1
   95.8  16969  -74.1  -85.4     16   0.00     83   16.8  389.1  389.1  389.1
   94.3  17067  -73.8  -85.6     15   0.00     74   17.7  391.3  391.4  391.3
   90.6  17297  -74.2  -86.0     15   0.00     89   17.3  395.1  395.1  395.1
   87.2  17520  -72.8  -86.4     11   0.00     56   20.3  402.2  402.2  402.2
   85.1  17663  -72.2  -86.7     10   0.00     51   23.2  406.2  406.2  406.2
   76.1  18313  -73.8  -88.4      9   0.00     77   28.3  416.1  416.1  416.1
   72.0  18640  -72.9  -88.4      8   0.00     85   24.9  424.6  424.6  424.6
   70.0  18806  -74.4  -88.5     10   0.00     85   22.8  424.9  424.9  424.9
   68.8  18908  -75.2  -89.1     10   0.00     84   22.0  425.3  425.3  425.3
   66.5  19108  -73.0  -89.2      7   0.00     79   18.6  434.2  434.2  434.2
   63.7  19359  -68.7  -89.8      3   0.00     81   26.8  448.9  448.9  448.9
   63.0  19421  -68.1  -89.8      3   0.00     86   26.3  451.6  451.7  451.6
   61.1  19608  -67.8  -89.7      3   0.00     93   25.6  456.4  456.4  456.4
   53.3  20439  -64.2  -89.3      2   0.00     92   19.5  482.8  482.8  482.8
   51.0  20701  -63.4  -89.5      2   0.00     81   21.6  490.8  490.8  490.8
   50.6  20757  -63.1  -89.3      2   0.00     82   22.2  492.7  492.7  492.7
   50.0  20828  -63.3  -89.1      2   0.00     83   22.5  493.8  493.8  493.8
   48.3  21036  -64.0  -89.4      2   0.00     89   25.4  497.2  497.2  497.2
   45.3  21428  -63.6  -89.1      2   0.00    100   25.3  507.2  507.3  507.2
   42.7  21800  -62.1  -89.1      2   0.00     86   24.5  519.7  519.7  519.7
   41.6  21961  -61.5  -88.9      2   0.00     97   26.1  525.0  525.0  525.0
   40.0  22195  -61.0  -88.5      2   0.00    113   21.8  532.1  532.1  532.1
   38.7  22410  -59.6  -88.2      1   0.00     98   16.0  540.7  540.8  540.7
   37.6  22592  -59.3  -87.8      1   0.00     83   20.5  546.0  546.0  546.0
   34.0  23220  -56.8  -86.8      1   0.01     95   27.1  568.5  568.6  568.5
   32.7  23459  -57.7  -86.8      1   0.01     91   30.8  572.4  572.4  572.4
   31.2  23753  -58.2  -87.1      1   0.01     94   27.2  578.8  578.8  578.8
   30.0  24010  -56.6  -87.1      1   0.01     92   21.7  589.7  589.8  589.7
   29.0  24215  -55.3  -86.2      1   0.01     80   19.0  599.0  599.0  599.0
   28.2  24399  -54.2  -85.6      1   0.01     82   22.0  607.0  607.1  607.0
   24.0  25442  -53.8  -85.1      1   0.01     77   24.0  636.6  636.7  636.6
   22.7  25784  -53.4  -85.1      1   0.01     93   24.5  648.1  648.2  648.1
   20.7  26394  -53.1  -85.0      1   0.01     90   27.5  666.4  666.5  666.4
   20.0  26614  -52.2  -84.7      1   0.02     98   25.8  675.5  675.6  675.5
   19.1  26927  -51.3  -84.3      1   0.02     99   30.2  687.5  687.7  687.5
   17.2  27590  -49.1  -83.2      1   0.02    102   22.7  715.3  715.6  715.3
