Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     44                                                               
  997.6     66   27.0   24.1     84  19.27    204    1.2  300.4  357.1  303.8
  953.6    464   23.6   23.0     97  18.90    207    6.3  300.8  356.5  304.2
  944.6    547   23.0   22.8     99  18.87    216    7.9  301.1  356.8  304.4
  925.0    731   22.8   20.8     89  16.99    222    9.2  302.6  353.1  305.6
  895.6   1013   20.9   20.4     97  17.11    233   11.1  303.5  354.5  306.6
  868.0   1285   19.9   19.4     97  16.55    255    9.0  305.2  354.9  308.2
  850.0   1466   19.2   18.4     96  15.91    251    8.5  306.2  354.2  309.1
  841.3   1555   18.7   17.8     94  15.42    253    6.6  306.7  353.3  309.5
  838.2   1586   19.3   17.8     91  15.45    251    5.8  307.6  354.4  310.4
  824.1   1733   18.8   17.0     89  14.92    242    6.7  308.5  354.0  311.3
  808.4   1899   17.9   16.2     90  14.52    265    5.7  309.3  353.7  312.0
  795.0   2042   17.4   15.4     88  13.97    255    6.8  310.3  353.2  312.9
  763.6   2386   15.3   14.0     92  13.29    275    6.5  311.5  352.6  314.0
  748.9   2551   14.2   13.3     94  12.90    239    5.0  312.1  352.1  314.5
  700.0   3122   11.9   10.3     90  11.30    202    3.9  315.6  351.2  317.7
  668.1   3512   10.0    7.9     87  10.05    176    5.0  317.7  349.7  319.6
  650.8   3730    8.9    6.7     86   9.53    183    7.7  318.9  349.4  320.7
  627.9   4027    7.7    4.9     83   8.71    217    5.0  320.8  348.9  322.4
  604.4   4341    5.9    2.7     80   7.74    227    5.0  322.2  347.5  323.8
  587.9   4568    5.3    1.7     78   7.38    215    5.5  324.1  348.4  325.5
  587.3   4576    5.3    1.7     78   7.40    214    5.3  324.1  348.5  325.6
  560.4   4958    2.5    0.7     88   7.22    161    1.4  325.3  349.1  326.7
  545.8   5172    0.7    0.4     98   7.23    159    3.0  325.5  349.5  327.0
  535.1   5330    0.8   -0.5     91   6.94    126    3.9  327.5  350.7  328.9
  530.3   5403    0.7   -1.0     88   6.72    117    5.4  328.3  350.8  329.6
  516.1   5622   -0.8   -2.0     91   6.42    129    6.1  329.0  350.6  330.3
  500.0   5874   -2.6   -2.9     98   6.20    119    8.2  329.7  350.7  331.0
  493.2   5982   -3.4   -3.4    100   6.05    112    6.6  330.1  350.6  331.3
  486.8   6087   -3.7   -4.0     98   5.88    100    7.1  331.0  351.0  332.2
  476.7   6252   -4.8   -5.3     96   5.42    107    7.9  331.7  350.2  332.7
  464.7   6452   -5.5   -6.9     90   4.92    119    7.9  333.2  350.2  334.2
  457.6   6574   -6.3   -7.3     93   4.85    108    8.9  333.6  350.4  334.6
  424.0   7168   -7.9  -10.8     80   3.97     84    4.2  338.9  353.0  339.7
  418.0   7279   -7.9  -13.7     63   3.19     79    5.5  340.3  351.9  341.0
  400.8   7606  -10.0  -16.4     59   2.65     73    8.0  341.8  351.5  342.3
  400.0   7621  -10.1  -16.5     59   2.65     73    7.9  341.8  351.5  342.4
  388.6   7843  -12.0  -16.9     67   2.62     64    6.8  342.1  351.8  342.7
  381.3   7989  -13.1  -15.9     79   2.91     73    5.2  342.6  353.2  343.2
  371.7   8181  -14.2  -17.2     78   2.67     56    5.0  343.5  353.4  344.1
  361.5   8393  -15.7  -18.2     81   2.53     67    5.1  344.3  353.7  344.9
  346.8   8705  -17.7  -20.4     80   2.18     57    5.1  345.6  353.8  346.1
  327.8   9123  -20.9  -22.4     88   1.95     77    6.5  346.9  354.3  347.3
  316.3   9388  -22.3  -25.6     74   1.52     83    5.0  348.6  354.4  348.9
  300.0   9774  -24.8  -28.7     70   1.20    121    1.8  350.3  355.0  350.5
  299.1   9795  -25.0  -28.7     71   1.20    129    1.8  350.4  355.1  350.6
  293.0   9946  -26.0  -30.1     68   1.08    194    2.5  351.0  355.3  351.2
  272.7  10461  -30.2  -33.0     77   0.88    242    5.0  352.1  355.6  352.3
  263.7  10699  -32.2  -33.9     85   0.83    253    7.2  352.6  355.9  352.8
  253.5  10976  -34.2  -37.8     70   0.58    267    7.0  353.6  356.0  353.8
  250.0  11073  -34.8  -39.3     63   0.51    264    6.1  354.2  356.3  354.3
  240.2  11351  -36.9  -40.9     66   0.44    261    6.6  355.0  356.9  355.1
  231.0  11619  -39.2  -46.3     47   0.26    256    7.9  355.6  356.7  355.6
  223.8  11837  -41.3  -46.4     58   0.26    254    8.8  355.6  356.7  355.6
  201.1  12550  -47.8  -51.4     67   0.17    256    6.3  356.3  357.1  356.4
  200.0  12587  -48.2  -51.7     66   0.16    253    6.2  356.3  357.1  356.4
  199.5  12604  -48.3  -52.1     65   0.16    253    6.3  356.4  357.1  356.4
  181.1  13233  -53.8  -57.8     62   0.09    284    6.3  357.4  357.8  357.4
  174.9  13455  -55.9  -60.0     59   0.07    287    6.4  357.5  357.9  357.6
  162.2  13929  -60.1  -64.6     55   0.04    281    6.2  358.3  358.5  358.3
  160.0  14016  -60.7  -65.9     51   0.03    287    6.6  358.6  358.7  358.6
  153.6  14268  -62.8  -67.3     54   0.03    326    6.1  359.3  359.5  359.3
