Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     38                                                               
  996.9     66   31.4   26.7     76  22.63      0    0.0  304.8  373.0  308.9
  928.7    701   26.5   25.5     94  22.58    245    1.5  306.0  374.4  310.1
  925.0    737   26.4   24.9     91  21.93    240    1.8  306.3  372.8  310.3
  908.1    900   26.7   22.1     76  18.73    280    2.8  308.2  365.3  311.6
  883.8   1140   25.7   17.9     62  14.78    316    4.1  309.5  354.8  312.3
  864.5   1334   24.0   17.9     68  15.07    308    5.2  309.8  356.0  312.6
  850.0   1483   22.6   20.0     85  17.61    325    5.9  309.8  363.7  313.0
  841.4   1572   21.8   20.1     90  17.82    335    5.8  309.8  364.5  313.1
  807.3   1932   20.2   13.2     64  11.89      1    5.0  311.9  348.7  314.1
  774.6   2288   18.5    9.4     55   9.62     20    2.7  313.8  343.9  315.6
  760.8   2442   17.7    9.8     60  10.07     28    2.4  314.4  346.1  316.3
  743.7   2636   15.9   10.4     70  10.72     45    4.1  314.6  348.2  316.6
  740.2   2675   15.8    9.6     67  10.20     45    5.1  314.8  346.9  316.8
  700.0   3148   13.0    2.5     49   6.54     45    6.8  316.9  337.9  318.1
  694.4   3216   12.8   -1.4     37   4.97     51    6.6  317.4  333.6  318.3
  668.9   3528   10.0    4.7     69   8.03     52    6.5  317.6  343.3  319.2
  642.2   3867    7.7    2.3     69   7.07     31    6.9  318.7  341.5  320.1
  602.9   4384    5.2   -7.5     39   3.63     46    5.0  321.7  333.8  322.4
  590.0   4561    4.7  -16.3     20   1.81     42    4.8  323.1  329.4  323.4
  579.3   4710    3.5  -17.0     21   1.75     27    5.8  323.3  329.5  323.7
  560.7   4973    1.6  -16.8     24   1.83     56    5.5  324.1  330.6  324.5
  554.6   5062    0.9  -23.2     14   1.06     53    5.8  324.4  328.2  324.6
  538.0   5305   -0.9  -16.5     30   1.96     61    6.3  325.0  331.8  325.3
  534.8   5352   -1.3  -16.9     30   1.91     58    5.9  325.0  331.7  325.4
  528.2   5451   -1.9  -13.4     41   2.59     45    5.8  325.6  334.5  326.1
  526.7   5474   -1.5  -22.5     19   1.20     44    6.0  326.2  330.6  326.5
  519.0   5591   -2.0  -25.3     15   0.95     53    7.2  327.1  330.5  327.3
  510.9   5716   -3.3  -10.3     58   3.42     47    7.8  326.9  338.7  327.6
  510.0   5730   -3.3  -10.3     58   3.43     46    7.8  327.1  338.9  327.8
  503.4   5833   -3.7  -14.0     45   2.57     39    7.6  327.8  336.8  328.3
  500.0   5886   -4.0  -16.6     37   2.10     41    7.1  328.1  335.5  328.5
  496.8   5936   -4.1  -27.6     14   0.80     44    6.6  328.6  331.6  328.8
  487.6   6084   -5.1  -30.3     12   0.63     68    7.0  329.1  331.5  329.2
  480.0   6207   -5.9  -31.3     11   0.59     79    6.2  329.6  331.9  329.8
  468.4   6398   -6.7  -35.9      8   0.38     62    5.4  330.9  332.4  331.0
  467.8   6408   -6.7  -35.9      8   0.38     61    5.3  331.0  332.5  331.1
  466.1   6437   -6.8  -35.0      9   0.42     62    5.0  331.2  332.8  331.3
  464.0   6471   -7.3  -17.6     44   2.08     68    5.0  331.1  338.5  331.5
  462.0   6505   -7.0  -38.5      6   0.30     71    5.2  331.8  333.0  331.9
  430.9   7045  -10.0  -35.5     10   0.43    106    5.2  334.7  336.4  334.8
  423.0   7187  -10.8  -43.2      5   0.20     94    5.1  335.5  336.3  335.6
  405.0   7520  -13.4  -38.4     10   0.34    116    5.5  336.3  337.6  336.3
  400.0   7614  -13.9  -40.8      8   0.27    115    5.0  336.8  337.9  336.9
  341.6   8794  -21.2  -42.1     13   0.28    106    5.7  342.4  343.6  342.5
  339.9   8831  -21.2  -41.0     15   0.31    107    5.9  342.9  344.2  343.0
  300.1   9738  -27.9  -48.3     12   0.16    133    5.1  345.9  346.6  346.0
  300.0   9740  -27.9  -48.3     12   0.16    135    5.0  346.0  346.6  346.0
  292.0   9935  -29.4  -47.3     16   0.18    137    2.3  346.5  347.2  346.5
  281.5  10194  -31.0  -53.9      9   0.09     87    4.4  347.9  348.3  347.9
  276.2  10328  -31.9  -49.2     16   0.16     59    5.8  348.4  349.1  348.5
  264.2  10642  -34.7  -42.7     44   0.34     53    7.8  348.8  350.2  348.8
  263.7  10653  -34.8  -42.9     43   0.33     53    7.7  348.8  350.2  348.9
  262.3  10692  -35.1  -36.8     84   0.62     56    7.4  348.9  351.4  349.0
  260.5  10740  -35.0  -45.3     34   0.26     64    7.2  349.8  350.9  349.9
  258.8  10785  -35.4  -43.3     44   0.32     70    7.3  349.8  351.2  349.9
  255.7  10868  -36.0  -53.8     14   0.10     73    7.8  350.1  350.5  350.1
  250.0  11025  -37.5  -51.3     22   0.14     81    7.4  350.2  350.8  350.2
  245.8  11142  -38.3  -53.4     19   0.11     92    7.4  350.7  351.2  350.7
  244.4  11181  -38.6  -53.2     20   0.11     93    8.1  350.8  351.3  350.8
  242.3  11241  -38.9  -44.7     54   0.30     91    9.6  351.2  352.4  351.3
