Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     33                                                               
  996.3     66   30.0   25.1     75  20.55    264    1.5  303.5  364.9  307.2
  989.1    131   27.7   24.3     82  19.72    261    2.3  301.8  360.3  305.3
  939.4    588   25.0   23.0     89  19.17    230    3.7  303.5  360.8  307.0
  925.0    724   25.0   21.3     80  17.51    250    3.8  304.8  357.4  308.0
  891.3   1051   23.9   18.3     71  14.97    244    3.2  306.9  352.3  309.7
  850.0   1465   21.5   17.3     77  14.77    238    2.3  308.7  353.8  311.4
  731.5   2752   14.0    8.5     70   9.59    228    2.6  314.0  344.1  315.8
  700.0   3123   11.7    8.2     79   9.80    208    4.3  315.4  346.3  317.3
  659.6   3618    8.9    5.1     77   8.36    193    6.6  317.7  344.4  319.3
  604.3   4340    4.9    1.6     79   7.11    163    8.0  321.1  344.3  322.5
  591.9   4509    3.7    1.1     83   7.01    170    7.6  321.6  344.5  323.0
  584.7   4609    3.4    0.9     83   7.00    166    6.8  322.4  345.3  323.8
  569.4   4825    2.4    0.6     88   7.04    190    5.4  323.6  346.8  325.0
  559.8   4962    1.3    0.1     92   6.94    173    5.2  324.0  346.8  325.3
  547.1   5147    1.1   -0.4     89   6.80    215    5.1  325.8  348.4  327.2
  521.5   5531   -1.3   -1.7     97   6.50    237    5.1  327.4  349.1  328.7
  517.3   5596   -1.9   -2.0     99   6.43    237    5.7  327.5  349.0  328.7
  500.0   5866   -2.6   -4.1     90   5.67    214    4.7  329.8  349.0  330.9
  447.6   6738   -7.4   -8.5     92   4.51    266    4.1  334.3  350.0  335.2
  400.0   7608  -12.0  -13.4     90   3.42    262    4.0  339.3  351.6  340.0
  380.5   7989  -13.9  -16.0     84   2.89    277    5.0  341.7  352.3  342.3
  374.3   8113  -14.4  -17.4     78   2.62    290    5.3  342.6  352.2  343.1
  360.9   8390  -16.0  -20.0     71   2.17    277    6.8  344.0  352.1  344.5
  356.6   8480  -16.8  -19.7     78   2.25    269    6.8  344.2  352.6  344.7
  331.8   9017  -20.7  -23.1     81   1.80    286    6.6  346.0  352.8  346.4
  315.8   9382  -23.3  -25.4     83   1.54    280    6.9  347.3  353.3  347.7
  306.0   9612  -24.5  -28.9     67   1.15    274    6.0  348.7  353.2  349.0
  300.0   9755  -25.5  -29.2     72   1.15    267    5.5  349.3  353.8  349.5
  297.6   9815  -26.1  -29.3     74   1.14    265    6.0  349.3  353.8  349.6
  291.4   9966  -27.4  -30.0     79   1.09    269    6.5  349.5  353.8  349.7
  273.5  10419  -30.4  -36.7     54   0.60    286    7.1  351.6  354.1  351.8
  272.8  10438  -30.5  -37.2     52   0.58    286    7.3  351.7  354.1  351.8
  263.4  10686  -32.6  -40.6     45   0.42    275    8.3  352.2  353.9  352.3
  255.4  10901  -34.6  -38.4     68   0.54    264    7.0  352.4  354.6  352.5
  250.0  11050  -35.8  -40.5     61   0.45    265    7.8  352.8  354.6  352.9
  249.6  11062  -35.8  -40.8     60   0.43    265    7.9  352.8  354.6  352.9
  247.6  11117  -36.2  -47.1     32   0.22    265    8.2  353.1  354.1  353.1
  208.9  12271  -46.3  -51.8     53   0.15    291    9.1  354.9  355.5  354.9
  200.0  12558  -49.0  -52.8     65   0.14    282    7.4  355.0  355.6  355.0
  199.6  12571  -49.1  -52.8     66   0.14    281    7.4  355.0  355.6  355.0
  198.5  12609  -49.4  -52.9     66   0.14    279    7.4  355.1  355.7  355.1
  185.0  13066  -52.6  -55.7     69   0.11    222    8.4  357.1  357.6  357.1
  176.7  13362  -55.2  -58.6     65   0.08    210    9.1  357.6  358.0  357.7
  172.9  13498  -56.4  -59.3     69   0.07    216    9.1  357.9  358.2  357.9
  150.0  14383  -64.6  -69.6     50   0.02    227   10.1  358.5  358.6  358.5
  148.1  14460  -65.4  -69.9     54   0.02    230   10.1  358.5  358.6  358.6
  146.2  14538  -66.2  -70.7     53   0.02    234   10.6  358.5  358.6  358.5
  137.5  14909  -68.6  -74.2     44   0.01    257   12.6  360.6  360.7  360.6
  131.9  15155  -69.7  -76.1     39   0.01    289   12.1  362.9  363.0  362.9
  113.8  16026  -75.1  -80.7     41   0.01     38    7.1  368.6  368.6  368.6
  105.1  16485  -76.6  -83.7     32   0.00     50    9.6  374.2  374.2  374.2
  100.2  16761  -76.3  -85.3     23   0.00     64   11.8  379.8  379.8  379.8
  100.0  16770  -76.4  -85.3     24   0.00     64   11.8  379.9  379.9  379.9
  100.0  16770  -76.4  -85.3     24   0.00     64   11.8  379.9  379.9  379.9
   91.6  17277  -75.9  -85.8     20   0.00     65   14.1  390.5  390.5  390.5
   85.2  17693  -75.1  -86.7     15   0.00     86   15.5  400.3  400.3  400.3
   80.6  18012  -75.1  -87.5     13   0.00     65   19.2  406.6  406.6  406.6
   70.0  18840  -73.0  -89.0      7   0.00     82   18.5  427.8  427.8  427.8
   63.1  19444  -73.5  -90.1      6   0.00     89   21.2  439.6  439.6  439.6
   59.9  19750  -72.0  -90.3      5   0.00     88   23.0  449.5  449.5  449.5
