Latitude: 22.312 Longitude: 114.17
-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
 1000.0     41                                                               
  997.2     66   28.7   26.1     86  21.88    250    1.2  302.1  367.2  306.0
  961.3    392   27.0   23.5     81  19.29    242    8.6  303.6  361.2  307.1
  925.0    733   25.2   21.6     81  17.88    249    8.2  305.1  358.8  308.3
  924.1    742   25.2   21.7     81  17.91    249    8.2  305.1  359.0  308.4
  908.2    895   24.0   21.0     83  17.45    229    7.3  305.5  358.0  308.6
  888.6   1086   23.2   19.6     80  16.32    241    5.6  306.5  355.9  309.5
  868.8   1283   22.6   17.4     73  14.58    233    6.2  307.9  352.2  310.6
  857.8   1395   22.0   16.7     72  14.10    208    5.6  308.4  351.3  311.0
  850.0   1474   21.6   16.6     73  14.09    209    5.4  308.7  351.8  311.3
  828.6   1696   20.8   14.9     69  12.95    217    3.3  310.2  349.9  312.6
  757.6   2465   15.5   11.3     76  11.19    179    1.0  312.5  347.3  314.6
  714.8   2956   12.2    9.4     83  10.44    243    5.2  314.1  346.8  316.1
  700.0   3131   11.0    8.8     86  10.24    239    7.4  314.7  346.8  316.6
  694.4   3198   10.5    8.5     87  10.08    245    6.1  314.8  346.5  316.7
  693.7   3207   10.5    8.3     86   9.96    245    6.1  314.9  346.3  316.8
  682.6   3341    9.9    6.6     80   8.99    231    7.2  315.6  344.1  317.4
  645.7   3802    7.5    3.9     78   7.89    254    7.8  318.0  343.4  319.6
  617.7   4167    5.7    2.2     79   7.31    243    9.0  319.9  343.6  321.4
  613.2   4227    5.5    0.6     70   6.53    244    8.5  320.5  341.7  321.7
  591.3   4524    3.6    1.1     84   7.04    221    7.0  321.5  344.5  322.9
  576.6   4729    2.7    1.3     90   7.33    235    6.8  322.9  346.9  324.3
  566.6   4870    1.9    0.1     87   6.81    216    6.5  323.5  346.0  324.9
  532.4   5371   -0.8   -0.9     99   6.74    221    6.2  326.2  348.6  327.5
  531.2   5389   -0.9   -1.3     97   6.59    221    6.1  326.2  348.1  327.5
  507.8   5748   -2.2   -4.0     87   5.60    204    5.3  328.8  347.8  329.9
  500.0   5872   -2.7   -4.2     89   5.61    217    4.3  329.7  348.7  330.8
  458.6   6554   -6.5   -8.0     89   4.59    233    3.8  333.2  349.1  334.2
  447.5   6744   -7.2  -10.9     75   3.73    249    3.5  334.6  347.7  335.3
  446.4   6764   -7.2  -12.9     64   3.18    251    3.4  334.8  346.1  335.5
  429.1   7071   -8.8  -10.3     89   4.07    250    3.4  336.6  351.0  337.5
  421.4   7211   -9.2  -13.2     73   3.30    248    3.5  337.9  349.7  338.6
  400.0   7613  -11.6  -14.9     77   3.02    239    4.4  339.8  350.7  340.4
  394.4   7720  -12.4  -14.1     87   3.26    229    5.0  340.2  352.0  340.9
  386.5   7875  -13.5  -14.7     91   3.19    220    5.1  340.7  352.2  341.4
  381.4   7976  -14.2  -15.1     93   3.10    224    4.7  341.0  352.3  341.7
  361.6   8380  -16.2  -20.1     72   2.16    266    0.7  343.5  351.6  344.0
  359.6   8422  -16.5  -20.5     72   2.10    233    1.0  343.7  351.5  344.2
  332.2   9012  -20.3  -23.0     79   1.82    232    3.7  346.4  353.3  346.8
  300.0   9760  -25.7  -27.4     86   1.35    302    2.0  349.0  354.2  349.3
  293.8   9911  -26.8  -27.8     92   1.33    328    2.4  349.5  354.7  349.8
  269.4  10531  -31.8  -35.1     72   0.72      9    5.1  351.1  354.0  351.3
  254.4  10934  -34.1  -37.3     73   0.61    342    9.3  353.4  356.0  353.6
  250.0  11055  -35.2  -38.2     74   0.57    338    9.6  353.6  356.0  353.8
  215.4  12072  -43.9  -48.5     60   0.22    292    5.4  355.5  356.4  355.5
  201.3  12524  -47.8  -51.8     64   0.16    316    8.4  356.2  356.9  356.2
  200.0  12567  -48.2  -52.4     62   0.15    317    8.5  356.2  356.9  356.2
  192.0  12835  -50.7  -55.6     56   0.11    308    8.6  356.4  356.9  356.4
  185.3  13064  -52.8  -58.3     52   0.08    317    9.2  356.6  357.0  356.6
  167.9  13693  -58.5  -63.7     51   0.04    333    9.2  357.3  357.5  357.3
  162.7  13889  -60.0  -65.4     49   0.04    342   12.2  358.1  358.3  358.2
  150.0  14391  -64.5  -69.3     52   0.02    348   12.0  358.7  358.8  358.7
  144.4  14622  -66.7  -72.1     46   0.02    342   11.6  358.9  359.0  358.9
  139.7  14824  -68.2  -74.0     43   0.01    345   13.4  359.7  359.8  359.7
  127.2  15381  -72.1  -77.4     45   0.01     10    9.0  362.3  362.3  362.3
  124.2  15517  -73.2  -78.2     46   0.01     31    6.3  362.9  363.0  362.9
  121.8  15635  -73.4  -78.3     47   0.01     47    5.3  364.6  364.6  364.6
  116.6  15888  -75.0  -78.7     56   0.01     49    9.9  366.2  366.2  366.2
  115.4  15946  -75.4  -78.9     57   0.01     54    9.8  366.6  366.6  366.6
  111.6  16140  -76.2  -79.9     55   0.01     73    9.8  368.6  368.6  368.6
  103.6  16567  -76.9  -83.6     34   0.00     48   11.3  375.0  375.0  375.0
  100.1  16763  -78.4  -85.0     34   0.00     55   10.3  375.8  375.8  375.8
